xd,yd,zd,x,y,z
0,0,0,-0.000592101,-0.00999688,0.19129
0,0,0,-0.000592543,-0.0100037,0.191292
0,0,0,-0.000592774,-0.0100117,0.191289
0,0,0,-0.000592959,-0.0100168,0.19129
0,0,0,-0.000593401,-0.0100236,0.191292
0,0,0,-0.000593633,-0.0100316,0.191289
0,0,0,-0.000593818,-0.0100367,0.19129
0,0,0,-0.000594259,-0.0100436,0.191292
0,0,0,-0.000594491,-0.0100516,0.191289
0,0,0,-0.00059486,-0.0100575,0.191292
0,0,0,-0.000595117,-0.0100635,0.191292
0,0,0,-0.000595349,-0.0100715,0.191289
0,0,0,-0.000595534,-0.0100765,0.19129
0,0,0,-0.000595975,-0.0100834,0.191292
0,0,0,-0.000596207,-0.0100914,0.191289
0,0,0,-0.000596391,-0.0100965,0.19129
0,0,0,-0.000596832,-0.0101033,0.191292
0,0,0,-0.000597064,-0.0101113,0.191289
0,0,0,-0.000597248,-0.0101164,0.19129
0,0,0,-0.000597664,-0.0101252,0.191289
0,0,0,-0.000597921,-0.0101312,0.191289
0,0,0,-0.000598105,-0.0101363,0.19129
0,0,0,-0.000598546,-0.0101431,0.191292
0,0,0,-0.000598778,-0.0101511,0.191289
0,0,0,-0.000598962,-0.0101562,0.19129
0,0,0,-0.000599403,-0.0101631,0.191292
0,0,0,-0.000599561,-0.0101701,0.19129
0,0,0,-0.000599818,-0.0101761,0.19129
0,0,0,-0.000600259,-0.010183,0.191292
0,0,0,-0.00060049,-0.010191,0.191289
0,0,0,-0.000600674,-0.010196,0.19129
0,0,0,-0.000601115,-0.0102029,0.191292
0,0,0,-0.000601346,-0.0102109,0.191289
0,0,0,-0.00060153,-0.0102159,0.19129
0,0,0,-0.00060197,-0.0102228,0.191292
0,0,0,-0.000602201,-0.0102308,0.191289
0,0,0,-0.000602569,-0.0102367,0.191292
0,0,0,-0.000602826,-0.0102427,0.191292
0,0,0,-0.000603057,-0.0102507,0.191289
0,0,0,-0.000603241,-0.0102558,0.19129
0,0,0,-0.000603681,-0.0102626,0.191292
0,0,0,-0.000603912,-0.0102706,0.191289
0,0,0,-0.000604095,-0.0102757,0.19129
0,0,0,-0.000604536,-0.0102825,0.191292
0,0,0,-0.000604694,-0.0102896,0.19129
0,0,0,-0.00060495,-0.0102956,0.19129
0,0,0,-0.00060539,-0.0103025,0.191292
0,0,0,-0.000605621,-0.0103105,0.191289
0,0,0,-0.000605804,-0.0103155,0.19129
0,0,0,-0.000606244,-0.0103224,0.191292
0,0,0,-0.000606475,-0.0103304,0.191289
0,0,0,-0.000606658,-0.0103354,0.19129
0,0,0,-0.000607098,-0.0103423,0.191292
0,0,0,-0.000607328,-0.0103503,0.191289
0,0,0,-0.000607512,-0.0103554,0.19129
0,0,0,-0.000607951,-0.0103622,0.191292
0,0,0,-0.000608182,-0.0103702,0.191289
0,0,0,-0.000608549,-0.0103762,0.191292
0,0,0,-0.000608805,-0.0103821,0.191292
0,0,0,-0.000609035,-0.0103901,0.191289
0,0,0,-0.000609218,-0.0103952,0.19129
0,0,0,-0.000609658,-0.010402,0.191292
0,0,0,-0.000609888,-0.01041,0.191289
0,0,0,-0.000610071,-0.0104151,0.19129
0,0,0,-0.00061051,-0.010422,0.191292
0,0,0,-0.000610741,-0.01043,0.191289
0,0,0,-0.000610923,-0.010435,0.19129
0,0,0,-0.000611363,-0.0104419,0.191292
0,0,0,-0.00061152,-0.010449,0.19129
0,0,0,-0.000611776,-0.0104549,0.19129
0,0,0,-0.000612189,-0.0104638,0.191289
0,0,0,-0.000612445,-0.0104698,0.191289
0,0,0,-0.000612627,-0.0104749,0.19129
0,0,0,-0.000613066,-0.0104817,0.191292
0,0,0,-0.000613297,-0.0104897,0.191289
0,0,0,-0.000613663,-0.0104957,0.191292
0,0,0,-0.000613918,-0.0105016,0.191292
0,0,0,-0.000614148,-0.0105096,0.191289
0,0,0,-0.00061433,-0.0105147,0.19129
0,0,0,-0.000614769,-0.0105215,0.191292
0,0,0,-0.000614999,-0.0105295,0.191289
0,0,0,-0.000615181,-0.0105346,0.19129
0,0,0,-0.00061562,-0.0105415,0.191292
0,0,0,-0.00061585,-0.0105495,0.191289
0,0,0,-0.000616032,-0.0105545,0.19129
0,0,0,-0.000616471,-0.0105614,0.191292
0,0,0,-0.0006167,-0.0105694,0.191289
0,0,0,-0.000616882,-0.0105744,0.19129
0,0,0,-0.000617321,-0.0105813,0.191292
0,0,0,-0.000617551,-0.0105893,0.191289
0,0,0,-0.000617732,-0.0105944,0.19129
0,0,0,-0.000618171,-0.0106012,0.191292
0,0,0,-0.0006184,-0.0106092,0.191289
0,0,0,-0.000618582,-0.0106143,0.19129
0,0,0,-0.000618995,-0.0106232,0.191289
0,0,0,-0.00061925,-0.0106291,0.191289
0,0,0,-0.000619432,-0.0106342,0.19129
0,0,0,-0.00061987,-0.0106411,0.191292
0,0,0,-0.000620099,-0.0106491,0.191289
0,0,0,-0.000620281,-0.0106541,0.19129
0,0,0,-0.000620719,-0.010661,0.191292
0,0,0,-0.000620875,-0.0106681,0.19129
0,0,0,-0.00062113,-0.010674,0.19129
0,0,0,-0.000621568,-0.0106809,0.191292
0,0,0,-0.000621797,-0.0106889,0.191289
0,0,0,-0.000621978,-0.010694,0.19129
0,0,0,-0.000622416,-0.0107008,0.191292
0,0,0,-0.000622645,-0.0107088,0.191289
0,0,0,-0.000622827,-0.0107139,0.19129
0,0,0,-0.000623264,-0.0107207,0.191292
0,0,0,-0.00062342,-0.0107278,0.19129
0,0,0,-0.000623675,-0.0107338,0.19129
0,0,0,-0.000624112,-0.0107406,0.191292
0,0,0,-0.000624341,-0.0107486,0.191289
0,0,0,-0.000624522,-0.0107537,0.19129
0,0,0,-0.00062496,-0.0107606,0.191292
0,0,0,-0.000625115,-0.0107676,0.19129
0,0,0,-0.00062537,-0.0107736,0.19129
0,0,0,-0.000625807,-0.0107805,0.191292
0,0,0,-0.000626036,-0.0107885,0.191289
0,0,0,-0.000626217,-0.0107935,0.19129
0,0,0,-0.000626654,-0.0108004,0.191292
0,0,0,-0.000626883,-0.0108084,0.191289
0,0,0,-0.000627064,-0.0108135,0.19129
0,0,0,-0.000627501,-0.0108203,0.191292
0,0,0,-0.00062773,-0.0108283,0.191289
0,0,0,-0.00062791,-0.0108334,0.19129
0,0,0,-0.000628347,-0.0108402,0.191292
0,0,0,-0.000628576,-0.0108482,0.191289
0,0,0,-0.000628756,-0.0108533,0.19129
0,0,0,-0.000629193,-0.0108602,0.191292
0,0,0,-0.000629348,-0.0108672,0.19129
0,0,0,-0.000629602,-0.0108732,0.19129
0,0,0,-0.000630039,-0.0108801,0.191292
0,0,0,-0.000630268,-0.0108881,0.191289
0,0,0,-0.000630448,-0.0108931,0.19129
0,0,0,-0.000630885,-0.0109,0.191292
0,0,0,-0.000631113,-0.010908,0.191289
0,0,0,-0.000631293,-0.0109131,0.19129
0,0,0,-0.00063173,-0.0109199,0.191292
0,0,0,-0.000631958,-0.0109279,0.191289
0,0,0,-0.000632138,-0.010933,0.19129
0,0,0,-0.000632575,-0.0109398,0.191292
0,0,0,-0.000632803,-0.0109478,0.191289
0,0,0,-0.000632983,-0.0109529,0.19129
0,0,0,-0.000633419,-0.0109598,0.191292
0,0,0,-0.000633648,-0.0109678,0.191289
0,0,0,-0.000633827,-0.0109728,0.19129
0,0,0,-0.000634264,-0.0109797,0.191292
0,0,0,-0.000634492,-0.0109877,0.191289
0,0,0,-0.000634672,-0.0109927,0.19129
0,0,0,-0.000635108,-0.0109996,0.191292
0,0,0,-0.000635336,-0.0110076,0.191289
0,0,0,-0.000635698,-0.0110135,0.191292
0,0,0,-0.000635952,-0.0110195,0.191292
0,0,0,-0.00063618,-0.0110275,0.191289
0,0,0,-0.000636359,-0.0110326,0.19129
0,0,0,-0.000636795,-0.0110394,0.191292
0,0,0,-0.000637023,-0.0110474,0.191289
0,0,0,-0.000637202,-0.0110525,0.19129
0,0,0,-0.000637638,-0.0110594,0.191292
0,0,0,-0.000637866,-0.0110674,0.191289
0,0,0,-0.000638045,-0.0110724,0.19129
0,0,0,-0.000638481,-0.0110793,0.191292
0,0,0,-0.000638709,-0.0110873,0.191289
0,0,0,-0.000638888,-0.0110923,0.19129
0,0,0,-0.000639299,-0.0111012,0.191289
0,0,0,-0.000639551,-0.0111072,0.191289
0,0,0,-0.00063973,-0.0111123,0.19129
0,0,0,-0.000640166,-0.0111191,0.191292
0,0,0,-0.000640394,-0.0111271,0.191289
0,0,0,-0.000640572,-0.0111322,0.19129
0,0,0,-0.000640983,-0.0111411,0.191289
0,0,0,-0.000641235,-0.011147,0.191289
0,0,0,-0.000641414,-0.0111521,0.19129
0,0,0,-0.00064185,-0.011159,0.191292
0,0,0,-0.000642077,-0.011167,0.191289
0,0,0,-0.000642256,-0.011172,0.19129
0,0,0,-0.000642691,-0.0111789,0.191292
0,0,0,-0.000642918,-0.0111869,0.191289
0,0,0,-0.000643097,-0.0111919,0.19129
0,0,0,-0.000643532,-0.0111988,0.191292
0,0,0,-0.000643759,-0.0112068,0.191289
0,0,0,-0.000643938,-0.0112119,0.19129
0,0,0,-0.000644348,-0.0112207,0.191289
0,0,0,-0.0006446,-0.0112267,0.191289
0,0,0,-0.000644778,-0.0112318,0.19129
0,0,0,-0.000645213,-0.0112386,0.191292
0,0,0,-0.000645441,-0.0112466,0.191289
0,0,0,-0.000645619,-0.0112517,0.19129
0,0,0,-0.000646054,-0.0112586,0.191292
0,0,0,-0.000646281,-0.0112666,0.191289
0,0,0,-0.000646459,-0.0112716,0.19129
0,0,0,-0.000646894,-0.0112785,0.191292
0,0,0,-0.000647121,-0.0112865,0.191289
0,0,0,-0.000647299,-0.0112916,0.19129
0,0,0,-0.000647708,-0.0113004,0.191289
0,0,0,-0.00064796,-0.0113064,0.191289
0,0,0,-0.000648138,-0.0113115,0.19129
0,0,0,-0.000648548,-0.0113204,0.191289
0,0,0,-0.0006488,-0.0113263,0.191289
0,0,0,-0.000648977,-0.0113314,0.19129
0,0,0,-0.000649412,-0.0113383,0.191292
0,0,0,-0.000649639,-0.0113463,0.191289
0,0,0,-0.000649816,-0.0113513,0.19129
0,0,0,-0.000650226,-0.0113602,0.191289
0,0,0,-0.000650477,-0.0113662,0.191289
0,0,0,-0.000650655,-0.0113712,0.19129
0,0,0,-0.000651089,-0.0113781,0.191292
0,0,0,-0.000651316,-0.0113861,0.191289
0,0,0,-0.000651493,-0.0113912,0.19129
0,0,0,-0.000651927,-0.011398,0.191292
0,0,0,-0.000652154,-0.011406,0.191289
0,0,0,-0.000652331,-0.0114111,0.19129
0,0,0,-0.000652765,-0.0114179,0.191292
0,0,0,-0.000652992,-0.0114259,0.191289
0,0,0,-0.000653169,-0.011431,0.19129
0,0,0,-0.000653603,-0.0114379,0.191292
0,0,0,-0.000653829,-0.0114459,0.191289
0,0,0,-0.000654006,-0.0114509,0.19129
0,0,0,-0.00065444,-0.0114578,0.191292
0,0,0,-0.000654667,-0.0114658,0.191289
0,0,0,-0.000654843,-0.0114709,0.19129
0,0,0,-0.000655252,-0.0114797,0.191289
0,0,0,-0.000655503,-0.0114857,0.191289
0,0,0,-0.00065568,-0.0114908,0.19129
0,0,0,-0.000656114,-0.0114976,0.191292
0,0,0,-0.000656266,-0.0115047,0.19129
0,0,0,-0.000656517,-0.0115107,0.19129
0,0,0,-0.00065695,-0.0115176,0.191292
0,0,0,-0.000657177,-0.0115256,0.191289
0,0,0,-0.000657353,-0.0115306,0.19129
0,0,0,-0.000657786,-0.0115375,0.191292
0,0,0,-0.000658013,-0.0115455,0.191289
0,0,0,-0.000658189,-0.0115505,0.19129
0,0,0,-0.000658622,-0.0115574,0.191292
0,0,0,-0.000658848,-0.0115654,0.191289
0,0,0,-0.000659025,-0.0115705,0.19129
0,0,0,-0.000659458,-0.0115773,0.191292
0,0,0,-0.000659684,-0.0115853,0.191289
0,0,0,-0.00065986,-0.0115904,0.19129
0,0,0,-0.000660293,-0.0115972,0.191292
0,0,0,-0.000660519,-0.0116052,0.191289
0,0,0,-0.000660695,-0.0116103,0.19129
0,0,0,-0.000661128,-0.0116172,0.191292
0,0,0,-0.00066128,-0.0116243,0.19129
0,0,0,-0.00066153,-0.0116302,0.19129
0,0,0,-0.000661963,-0.0116371,0.191292
0,0,0,-0.000662189,-0.0116451,0.191289
0,0,0,-0.000662365,-0.0116502,0.19129
0,0,0,-0.000662798,-0.011657,0.191292
0,0,0,-0.000663023,-0.011665,0.191289
0,0,0,-0.000663199,-0.0116701,0.19129
0,0,0,-0.000663632,-0.0116769,0.191292
0,0,0,-0.000663857,-0.0116849,0.191289
0,0,0,-0.000664033,-0.01169,0.19129
0,0,0,-0.000664466,-0.0116969,0.191292
0,0,0,-0.000664691,-0.0117049,0.191289
0,0,0,-0.000664867,-0.0117099,0.19129
0,0,0,-0.000665299,-0.0117168,0.191292
0,0,0,-0.000665525,-0.0117248,0.191289
0,0,0,-0.0006657,-0.0117299,0.19129
0,0,0,-0.000666132,-0.0117367,0.191292
0,0,0,-0.000666358,-0.0117447,0.191289
0,0,0,-0.000666533,-0.0117498,0.19129
0,0,0,-0.000666965,-0.0117566,0.191292
0,0,0,-0.000667191,-0.0117646,0.191289
0,0,0,-0.000667366,-0.0117697,0.19129
0,0,0,-0.000667798,-0.0117766,0.191292
0,0,0,-0.000668023,-0.0117846,0.191289
0,0,0,-0.000668199,-0.0117896,0.19129
0,0,0,-0.000668631,-0.0117965,0.191292
0,0,0,-0.000668856,-0.0118045,0.191289
0,0,0,-0.000669031,-0.0118096,0.19129
0,0,0,-0.000669463,-0.0118164,0.191292
0,0,0,-0.000669688,-0.0118244,0.191289
0,0,0,-0.000669863,-0.0118295,0.19129
0,0,0,-0.000670295,-0.0118363,0.191292
0,0,0,-0.00067052,-0.0118443,0.191289
0,0,0,-0.000670695,-0.0118494,0.19129
0,0,0,-0.000671102,-0.0118583,0.191289
0,0,0,-0.000671351,-0.0118643,0.191289
0,0,0,-0.000671526,-0.0118693,0.19129
0,0,0,-0.000671958,-0.0118762,0.191292
0,0,0,-0.000672183,-0.0118842,0.191289
0,0,0,-0.000672539,-0.0118901,0.191292
0,0,0,-0.000672789,-0.0118961,0.191292
0,0,0,-0.000673013,-0.0119041,0.191289
0,0,0,-0.000673188,-0.0119092,0.19129
0,0,0,-0.000673619,-0.011916,0.191292
0,0,0,-0.000673844,-0.011924,0.191289
0,0,0,-0.000674019,-0.0119291,0.19129
0,0,0,-0.00067445,-0.011936,0.191292
0,0,0,-0.000674675,-0.011944,0.191289
0,0,0,-0.000674849,-0.011949,0.19129
0,0,0,-0.00067528,-0.0119559,0.191292
0,0,0,-0.000675505,-0.0119639,0.191289
0,0,0,-0.000675679,-0.011969,0.19129
0,0,0,-0.00067611,-0.0119758,0.191292
0,0,0,-0.000676334,-0.0119838,0.191289
