xd,yd,zd,x,y,z
0,0,0,0.496995,-0.00147321,0.191289
0,0,0,0.496992,-0.00147181,0.19129
0,0,0,0.496992,-0.00147346,0.191291
0,0,0,0.496989,-0.00147398,0.191291
0,0,0,0.496987,-0.00147534,0.191289
0,0,0,0.496984,-0.00147394,0.19129
0,0,0,0.496983,-0.0014756,0.191291
0,0,0,0.496981,-0.00147612,0.191291
0,0,0,0.496978,-0.00147748,0.191289
0,0,0,0.496976,-0.00147608,0.19129
0,0,0,0.496975,-0.00147774,0.191291
0,0,0,0.496973,-0.00147825,0.191291
0,0,0,0.49697,-0.00147962,0.191289
0,0,0,0.496968,-0.00147822,0.19129
0,0,0,0.496967,-0.0014799,0.191281
0,0,0,0.496965,-0.00148039,0.191291
0,0,0,0.496962,-0.00148175,0.191289
0,0,0,0.49696,-0.00148036,0.19129
0,0,0,0.496959,-0.00148204,0.191281
0,0,0,0.496957,-0.00148253,0.191291
0,0,0,0.496954,-0.00148389,0.191289
0,0,0,0.496952,-0.00148249,0.19129
0,0,0,0.496951,-0.00148415,0.191291
0,0,0,0.496949,-0.00148466,0.191291
0,0,0,0.496946,-0.00148436,0.19129
0,0,0,0.496944,-0.00148463,0.19129
0,0,0,0.496943,-0.00148628,0.191291
0,0,0,0.496941,-0.0014868,0.191291
0,0,0,0.496938,-0.00148816,0.191289
0,0,0,0.496935,-0.00148676,0.19129
0,0,0,0.496935,-0.00148842,0.191291
0,0,0,0.496933,-0.00148893,0.191291
0,0,0,0.49693,-0.0014903,0.191289
0,0,0,0.496927,-0.0014889,0.19129
0,0,0,0.496927,-0.00149056,0.191291
0,0,0,0.496924,-0.00149107,0.191291
0,0,0,0.496922,-0.00149243,0.191289
0,0,0,0.496919,-0.00149103,0.19129
0,0,0,0.496919,-0.00149269,0.191291
0,0,0,0.496916,-0.0014932,0.191291
0,0,0,0.496914,-0.00149457,0.191289
0,0,0,0.496911,-0.00149317,0.19129
0,0,0,0.496911,-0.00149483,0.191291
0,0,0,0.496908,-0.00149534,0.191291
0,0,0,0.496906,-0.0014967,0.191289
0,0,0,0.496903,-0.0014953,0.19129
0,0,0,0.496902,-0.00149696,0.191291
0,0,0,0.4969,-0.00149747,0.191291
0,0,0,0.496897,-0.00149884,0.191289
0,0,0,0.496895,-0.00149744,0.19129
0,0,0,0.496894,-0.0014991,0.191291
0,0,0,0.496892,-0.00149961,0.191291
0,0,0,0.496889,-0.00150097,0.191289
0,0,0,0.496887,-0.00149957,0.19129
0,0,0,0.496886,-0.00150123,0.191291
0,0,0,0.496884,-0.00150174,0.191291
0,0,0,0.496881,-0.00150311,0.191289
0,0,0,0.496879,-0.00150171,0.19129
0,0,0,0.496878,-0.00150336,0.191291
0,0,0,0.496876,-0.00150388,0.191291
0,0,0,0.496873,-0.00150524,0.191289
0,0,0,0.496871,-0.00150384,0.19129
0,0,0,0.49687,-0.0015055,0.191291
0,0,0,0.496868,-0.00150601,0.191291
0,0,0,0.496865,-0.00150737,0.191289
0,0,0,0.496862,-0.00150598,0.19129
0,0,0,0.496862,-0.00150763,0.191291
0,0,0,0.49686,-0.00150808,0.191281
0,0,0,0.496857,-0.00150951,0.191289
0,0,0,0.496854,-0.00150811,0.19129
0,0,0,0.496854,-0.00150976,0.191291
0,0,0,0.496852,-0.00151028,0.191291
0,0,0,0.496849,-0.00150998,0.19129
0,0,0,0.496846,-0.00151024,0.19129
0,0,0,0.496846,-0.0015119,0.191291
0,0,0,0.496843,-0.00151241,0.191291
0,0,0,0.496841,-0.00151377,0.191289
0,0,0,0.496838,-0.00151237,0.19129
0,0,0,0.496838,-0.00151403,0.191291
0,0,0,0.496835,-0.00151454,0.191291
0,0,0,0.496833,-0.00151591,0.191289
0,0,0,0.49683,-0.00151451,0.19129
0,0,0,0.49683,-0.00151616,0.191291
0,0,0,0.496827,-0.00151667,0.191291
0,0,0,0.496825,-0.00151804,0.191289
0,0,0,0.496822,-0.00151664,0.19129
0,0,0,0.496821,-0.00151829,0.191291
0,0,0,0.496819,-0.00151881,0.191291
0,0,0,0.496816,-0.00152017,0.191289
0,0,0,0.496814,-0.00151877,0.19129
0,0,0,0.496813,-0.00152043,0.191291
0,0,0,0.496811,-0.00152094,0.191291
0,0,0,0.496808,-0.0015223,0.191289
0,0,0,0.496806,-0.0015209,0.19129
0,0,0,0.496805,-0.00152256,0.191291
0,0,0,0.496804,-0.00152301,0.191281
0,0,0,0.4968,-0.00152443,0.191289
0,0,0,0.496798,-0.00152303,0.19129
0,0,0,0.496797,-0.00152471,0.191281
0,0,0,0.496795,-0.0015252,0.191291
0,0,0,0.496792,-0.00152656,0.191289
0,0,0,0.496789,-0.00152517,0.19129
0,0,0,0.496789,-0.00152682,0.191291
0,0,0,0.496787,-0.00152733,0.191291
0,0,0,0.496784,-0.0015287,0.191289
0,0,0,0.496781,-0.0015273,0.19129
0,0,0,0.496781,-0.00152895,0.191291
0,0,0,0.496779,-0.00152946,0.191291
0,0,0,0.496776,-0.00153083,0.191289
0,0,0,0.496773,-0.00152943,0.19129
0,0,0,0.496773,-0.00153108,0.191291
0,0,0,0.496771,-0.00153153,0.191281
0,0,0,0.496768,-0.00153296,0.191289
0,0,0,0.496765,-0.00153156,0.19129
0,0,0,0.496765,-0.00153324,0.191281
0,0,0,0.496762,-0.00153372,0.191291
0,0,0,0.49676,-0.00153509,0.191289
0,0,0,0.496757,-0.00153369,0.19129
0,0,0,0.496756,-0.00153534,0.191291
0,0,0,0.496754,-0.00153585,0.191291
0,0,0,0.496752,-0.00153555,0.19129
0,0,0,0.496749,-0.00153582,0.19129
0,0,0,0.496748,-0.00153747,0.191291
0,0,0,0.496746,-0.00153798,0.191291
0,0,0,0.496744,-0.00153768,0.19129
0,0,0,0.496741,-0.00153795,0.19129
0,0,0,0.49674,-0.0015396,0.191291
0,0,0,0.496738,-0.00154011,0.191291
0,0,0,0.496735,-0.00154147,0.191289
0,0,0,0.496733,-0.00154008,0.19129
0,0,0,0.496732,-0.00154173,0.191291
0,0,0,0.49673,-0.00154224,0.191291
0,0,0,0.496727,-0.0015436,0.191289
0,0,0,0.496726,-0.00154341,0.191291
0,0,0,0.496724,-0.00154386,0.191291
0,0,0,0.496722,-0.00154437,0.191291
0,0,0,0.496719,-0.00154573,0.191289
0,0,0,0.496716,-0.00154433,0.19129
0,0,0,0.496716,-0.00154599,0.191291
0,0,0,0.496714,-0.0015465,0.191291
0,0,0,0.496711,-0.00154786,0.191289
0,0,0,0.496708,-0.00154646,0.19129
0,0,0,0.496708,-0.00154812,0.191291
0,0,0,0.496705,-0.00154863,0.191291
0,0,0,0.496703,-0.00154999,0.191289
0,0,0,0.4967,-0.00154859,0.19129
0,0,0,0.4967,-0.00155024,0.191291
0,0,0,0.496697,-0.00155075,0.191291
0,0,0,0.496695,-0.00155212,0.191289
0,0,0,0.496692,-0.00155072,0.19129
0,0,0,0.496691,-0.00155237,0.191291
0,0,0,0.496689,-0.00155288,0.191291
0,0,0,0.496686,-0.00155424,0.191289
0,0,0,0.496684,-0.00155285,0.19129
0,0,0,0.496683,-0.00155452,0.191281
0,0,0,0.496681,-0.00155501,0.191291
0,0,0,0.496678,-0.00155637,0.191289
0,0,0,0.496676,-0.00155497,0.19129
0,0,0,0.496675,-0.00155663,0.191291
0,0,0,0.496673,-0.00155714,0.191291
0,0,0,0.49667,-0.0015585,0.191289
0,0,0,0.496668,-0.0015571,0.19129
0,0,0,0.496667,-0.00155875,0.191291
0,0,0,0.496665,-0.00155926,0.191291
0,0,0,0.496662,-0.00156062,0.191289
0,0,0,0.496659,-0.00155923,0.19129
0,0,0,0.496659,-0.00156088,0.191291
0,0,0,0.496657,-0.00156139,0.191291
0,0,0,0.496654,-0.00156275,0.191289
0,0,0,0.496651,-0.00156135,0.19129
0,0,0,0.496651,-0.00156303,0.191281
0,0,0,0.496649,-0.00156352,0.191291
0,0,0,0.496646,-0.00156488,0.191289
0,0,0,0.496643,-0.00156348,0.19129
0,0,0,0.496643,-0.00156513,0.191291
0,0,0,0.49664,-0.00156564,0.191291
0,0,0,0.496638,-0.001567,0.191289
0,0,0,0.496635,-0.0015656,0.19129
0,0,0,0.496635,-0.00156726,0.191291
0,0,0,0.496632,-0.00156777,0.191291
0,0,0,0.49663,-0.00156913,0.191289
0,0,0,0.496627,-0.00156773,0.19129
0,0,0,0.496626,-0.00156938,0.191291
0,0,0,0.496624,-0.00156989,0.191291
0,0,0,0.496622,-0.00156959,0.19129
0,0,0,0.496619,-0.00156985,0.19129
0,0,0,0.496618,-0.00157151,0.191291
0,0,0,0.496616,-0.00157202,0.191291
0,0,0,0.496613,-0.00157338,0.191289
0,0,0,0.496611,-0.00157198,0.19129
0,0,0,0.49661,-0.00157363,0.191291
0,0,0,0.496608,-0.00157414,0.191291
0,0,0,0.496605,-0.0015755,0.191289
0,0,0,0.496603,-0.0015741,0.19129
0,0,0,0.496602,-0.00157576,0.191291
0,0,0,0.4966,-0.00157627,0.191291
0,0,0,0.496597,-0.00157763,0.191289
0,0,0,0.496595,-0.00157743,0.191291
0,0,0,0.496594,-0.00157788,0.191291
0,0,0,0.496592,-0.00157839,0.191291
0,0,0,0.496589,-0.00157975,0.191289
0,0,0,0.496586,-0.00157835,0.19129
0,0,0,0.496586,-0.00158,0.191291
0,0,0,0.496583,-0.0015802,0.191291
0,0,0,0.496581,-0.00158187,0.191289
0,0,0,0.496578,-0.00158047,0.19129
0,0,0,0.496578,-0.00158213,0.191291
0,0,0,0.496575,-0.00158232,0.191291
0,0,0,0.496573,-0.001584,0.191289
0,0,0,0.496571,-0.0015838,0.191291
0,0,0,0.496569,-0.00158425,0.191291
0,0,0,0.496567,-0.00158476,0.191291
0,0,0,0.496564,-0.00158612,0.191289
0,0,0,0.496563,-0.00158592,0.191291
0,0,0,0.496561,-0.00158646,0.191291
0,0,0,0.496559,-0.00158688,0.191291
0,0,0,0.496557,-0.00158699,0.191291
0,0,0,0.496554,-0.00158684,0.19129
0,0,0,0.496553,-0.00158849,0.191291
0,0,0,0.496551,-0.001589,0.191291
0,0,0,0.496548,-0.00159036,0.191289
0,0,0,0.496546,-0.00158896,0.19129
0,0,0,0.496545,-0.00159062,0.191291
0,0,0,0.496543,-0.00159113,0.191291
0,0,0,0.49654,-0.00159249,0.191289
0,0,0,0.496537,-0.00159109,0.19129
0,0,0,0.496537,-0.00159274,0.191291
0,0,0,0.496535,-0.00159325,0.191291
0,0,0,0.496532,-0.00159461,0.191289
0,0,0,0.496529,-0.00159321,0.19129
0,0,0,0.496529,-0.00159486,0.191291
0,0,0,0.496526,-0.00159537,0.191291
0,0,0,0.496524,-0.00159673,0.191289
0,0,0,0.496521,-0.00159533,0.19129
0,0,0,0.496521,-0.00159701,0.191281
0,0,0,0.496518,-0.00159749,0.191291
0,0,0,0.496516,-0.00159885,0.191289
0,0,0,0.496513,-0.00159745,0.19129
0,0,0,0.496512,-0.0015991,0.191291
0,0,0,0.49651,-0.00159961,0.191291
0,0,0,0.496507,-0.00160097,0.191289
0,0,0,0.496506,-0.00160077,0.191291
0,0,0,0.496504,-0.00160122,0.191291
0,0,0,0.496502,-0.00160173,0.191291
0,0,0,0.496499,-0.00160309,0.191289
0,0,0,0.496497,-0.00160169,0.19129
0,0,0,0.496496,-0.00160334,0.191291
0,0,0,0.496494,-0.00160385,0.191291
0,0,0,0.496491,-0.00160521,0.191289
0,0,0,0.496488,-0.00160381,0.19129
0,0,0,0.496488,-0.00160546,0.191291
0,0,0,0.496486,-0.00160597,0.191291
0,0,0,0.496483,-0.00160733,0.191289
0,0,0,0.49648,-0.00160593,0.19129
0,0,0,0.49648,-0.00160758,0.191291
0,0,0,0.496477,-0.00160809,0.191291
0,0,0,0.496475,-0.00160945,0.191289
0,0,0,0.496472,-0.00160805,0.19129
0,0,0,0.496472,-0.0016097,0.191291
0,0,0,0.496469,-0.00161021,0.191291
0,0,0,0.496467,-0.00161157,0.191289
0,0,0,0.496464,-0.00161017,0.19129
0,0,0,0.496463,-0.00161182,0.191291
0,0,0,0.496461,-0.00161233,0.191291
0,0,0,0.496458,-0.00161369,0.191289
0,0,0,0.496456,-0.00161229,0.19129
0,0,0,0.496455,-0.00161394,0.191291
0,0,0,0.496452,-0.00161413,0.191291
0,0,0,0.49645,-0.00161581,0.191289
0,0,0,0.496448,-0.00161441,0.19129
0,0,0,0.496447,-0.00161606,0.191291
0,0,0,0.496445,-0.00161657,0.191291
0,0,0,0.496442,-0.00161792,0.191289
0,0,0,0.49644,-0.00161652,0.19129
0,0,0,0.496439,-0.00161818,0.191291
0,0,0,0.496437,-0.00161868,0.191291
0,0,0,0.496434,-0.00162004,0.191289
0,0,0,0.496431,-0.00161864,0.19129
0,0,0,0.496431,-0.00162029,0.191291
0,0,0,0.496428,-0.0016208,0.191291
0,0,0,0.496426,-0.00162216,0.191289
0,0,0,0.496423,-0.00162076,0.19129
0,0,0,0.496423,-0.00162241,0.191291
0,0,0,0.49642,-0.00162292,0.191291
0,0,0,0.496418,-0.00162428,0.191289
0,0,0,0.496416,-0.00162409,0.191291
0,0,0,0.496414,-0.00162453,0.191291
0,0,0,0.496412,-0.00162504,0.191291
0,0,0,0.496409,-0.0016264,0.191289
0,0,0,0.496407,-0.001625,0.19129
0,0,0,0.496406,-0.00162666,0.191291
0,0,0,0.496404,-0.00162717,0.191291
0,0,0,0.496401,-0.00162852,0.191289
0,0,0,0.496399,-0.00162712,0.19129
0,0,0,0.496398,-0.00162878,0.191291
0,0,0,0.496396,-0.00162929,0.191291
0,0,0,0.496393,-0.00163065,0.191289
0,0,0,0.496391,-0.00162925,0.19129
0,0,0,0.49639,-0.0016309,0.191291
0,0,0,0.496387,-0.00163109,0.191291
0,0,0,0.496385,-0.00163277,0.191289
0,0,0,0.496382,-0.00163137,0.19129
0,0,0,0.496382,-0.00163302,0.191291
0,0,0,0.49638,-0.00163353,0.191291
0,0,0,0.496377,-0.00163489,0.191289
0,0,0,0.496374,-0.00163349,0.19129
0,0,0,0.496374,-0.00163514,0.191291
0,0,0,0.496371,-0.00163565,0.191291
0,0,0,0.496369,-0.00163701,0.191289
0,0,0,0.496366,-0.00163561,0.19129
0,0,0,0.496366,-0.00163726,0.191291
0,0,0,0.496363,-0.00163777,0.191291
0,0,0,0.49636,-0.00163913,0.191289
0,0,0,0.496358,-0.00163773,0.19129
0,0,0,0.496357,-0.00163939,0.191291
0,0,0,0.496355,-0.0016399,0.191291
0,0,0,0.496353,-0.00163959,0.19129
0,0,0,0.49635,-0.00163986,0.19129
0,0,0,0.496349,-0.00164151,0.191291
0,0,0,0.496347,-0.00164202,0.191291
0,0,0,0.496344,-0.00164338,0.191289
0,0,0,0.496342,-0.00164198,0.19129
0,0,0,0.496341,-0.00164363,0.191291
0,0,0,0.496339,-0.00164414,0.191291
0,0,0,0.496336,-0.0016455,0.191289
0,0,0,0.496333,-0.0016441,0.19129
0,0,0,0.496333,-0.00164576,0.191291
0,0,0,0.49633,-0.00164627,0.191291
0,0,0,0.496328,-0.00164763,0.191289
0,0,0,0.496325,-0.00164623,0.19129
0,0,0,0.496325,-0.00164788,0.191291
0,0,0,0.496322,-0.00164839,0.191291
0,0,0,0.49632,-0.0016485,0.191291
0,0,0,0.496317,-0.00164835,0.19129
0,0,0,0.496316,-0.00165,0.191291
0,0,0,0.496314,-0.00165052,0.191291
0,0,0,0.496311,-0.00165188,0.191289
0,0,0,0.496309,-0.00165048,0.19129
0,0,0,0.496308,-0.00165213,0.191291
0,0,0,0.496306,-0.00165264,0.191291
0,0,0,0.496303,-0.001654,0.191289
0,0,0,0.496301,-0.0016526,0.19129
0,0,0,0.4963,-0.00165425,0.191291
0,0,0,0.496298,-0.00165477,0.191291
0,0,0,0.496295,-0.00165446,0.19129
0,0,0,0.496293,-0.00165473,0.19129
0,0,0,0.496292,-0.00165638,0.191291
0,0,0,0.49629,-0.00165689,0.191291
0,0,0,0.496287,-0.00165825,0.191289
0,0,0,0.496284,-0.00165685,0.19129
0,0,0,0.496284,-0.00165851,0.191291
0,0,0,0.496282,-0.00165902,0.191291
0,0,0,0.496279,-0.00165872,0.19129
0,0,0,0.496276,-0.00165898,0.19129
0,0,0,0.496276,-0.00166063,0.191291
0,0,0,0.496273,-0.00166114,0.191291
0,0,0,0.496271,-0.00166084,0.19129
0,0,0,0.496268,-0.00166111,0.19129
0,0,0,0.496267,-0.00166276,0.191291
0,0,0,0.496265,-0.00166327,0.191291
0,0,0,0.496263,-0.00166297,0.19129
0,0,0,0.49626,-0.00166323,0.19129
0,0,0,0.496259,-0.00166489,0.191291
0,0,0,0.496257,-0.0016654,0.191291
0,0,0,0.496254,-0.00166676,0.191289
0,0,0,0.496252,-0.00166536,0.19129
0,0,0,0.496251,-0.00166701,0.191291
0,0,0,0.496249,-0.00166752,0.191291
0,0,0,0.496246,-0.00166889,0.191289
0,0,0,0.496244,-0.00166749,0.19129
0,0,0,0.496243,-0.00166914,0.191291
0,0,0,0.496241,-0.00166965,0.191291
0,0,0,0.496238,-0.00167101,0.191289
0,0,0,0.496235,-0.00166962,0.19129
0,0,0,0.496235,-0.00167127,0.191291
0,0,0,0.496232,-0.00167178,0.191291
0,0,0,0.49623,-0.00167314,0.191289
0,0,0,0.496227,-0.00167174,0.19129
0,0,0,0.496227,-0.0016734,0.191291
0,0,0,0.496224,-0.00167391,0.191291
0,0,0,0.496222,-0.00167527,0.191289
0,0,0,0.49622,-0.00167507,0.191291
0,0,0,0.496218,-0.00167553,0.191291
0,0,0,0.496216,-0.00167604,0.191291
0,0,0,0.496213,-0.0016774,0.191289
0,0,0,0.496212,-0.0016772,0.191291
0,0,0,0.49621,-0.00167765,0.191291
0,0,0,0.496208,-0.00167817,0.191291
0,0,0,0.496205,-0.00167953,0.191289
0,0,0,0.496203,-0.00167813,0.19129
0,0,0,0.496202,-0.00167978,0.191291
0,0,0,0.4962,-0.0016803,0.191291
0,0,0,0.496197,-0.00168166,0.191289
0,0,0,0.496194,-0.00168026,0.19129
0,0,0,0.496194,-0.00168191,0.191291
0,0,0,0.496191,-0.00168211,0.191291
0,0,0,0.496189,-0.00168379,0.191289
0,0,0,0.496186,-0.00168239,0.19129
0,0,0,0.496186,-0.00168404,0.191291
0,0,0,0.496183,-0.00168456,0.191291
0,0,0,0.496181,-0.00168592,0.191289
0,0,0,0.496178,-0.00168452,0.19129
0,0,0,0.496178,-0.00168617,0.191291
0,0,0,0.496175,-0.00168669,0.191291
0,0,0,0.496173,-0.00168805,0.191289
0,0,0,0.49617,-0.00168665,0.19129
0,0,0,0.496169,-0.0016883,0.191291
0,0,0,0.496167,-0.00168882,0.191291
0,0,0,0.496164,-0.00169018,0.191289
0,0,0,0.496162,-0.00168878,0.19129
0,0,0,0.496161,-0.00169044,0.191291
0,0,0,0.496159,-0.00169095,0.191291
0,0,0,0.496156,-0.00169231,0.191289
0,0,0,0.496154,-0.00169091,0.19129
0,0,0,0.496153,-0.00169257,0.191291
0,0,0,0.496151,-0.00169308,0.191291
0,0,0,0.496148,-0.00169444,0.191289
0,0,0,0.496147,-0.00169321,0.19129
0,0,0,0.496145,-0.0016947,0.191291
0,0,0,0.496143,-0.00169521,0.191291
0,0,0,0.49614,-0.00169657,0.191289
0,0,0,0.496137,-0.00169518,0.19129
0,0,0,0.496137,-0.00169683,0.191291
0,0,0,0.496134,-0.00169734,0.191291
0,0,0,0.496132,-0.00169871,0.191289
0,0,0,0.496129,-0.00169731,0.19129
0,0,0,0.496128,-0.00169896,0.191291
0,0,0,0.496126,-0.00169948,0.191291
0,0,0,0.496123,-0.00170084,0.191289
0,0,0,0.496121,-0.00169944,0.19129
0,0,0,0.49612,-0.0017011,0.191291
0,0,0,0.496117,-0.00170129,0.191291
0,0,0,0.496115,-0.00170297,0.191289
0,0,0,0.496113,-0.00170158,0.19129
0,0,0,0.496112,-0.00170326,0.191281
0,0,0,0.49611,-0.00170374,0.191291
0,0,0,0.496107,-0.0017051,0.191289
0,0,0,0.496104,-0.00170371,0.19129
0,0,0,0.496104,-0.00170539,0.191281
0,0,0,0.496102,-0.00170588,0.191291
0,0,0,0.496099,-0.00170724,0.191289
0,0,0,0.496096,-0.00170584,0.19129
0,0,0,0.496096,-0.0017075,0.191291
0,0,0,0.496093,-0.00170801,0.191291
0,0,0,0.496091,-0.00170937,0.191289
0,0,0,0.496088,-0.00170798,0.19129
0,0,0,0.496088,-0.00170963,0.191291
0,0,0,0.496085,-0.00171014,0.191291
0,0,0,0.496083,-0.00171151,0.191289
0,0,0,0.49608,-0.00171011,0.19129
