xd,yd,zd,x,y,z,phi,the,psi,fx
-0.786935,-0.617036,1.5,-0.830339,-0.478247,1.46476,0.0146447,-0.000181169,8.72809e-05,0.0200774
-0.786935,-0.617036,1.5,-0.829699,-0.479083,1.46476,0.014639,-0.00017908,8.84838e-05,0.0168111
-0.786935,-0.617036,1.5,-0.829092,-0.479875,1.46476,0.0146447,-0.00018289,8.99436e-05,0.0137229
-0.786935,-0.617036,1.5,-0.829059,-0.479919,1.46476,0.0146452,-0.000183254,9.00384e-05,0.0137911
-0.786935,-0.617036,1.5,-0.828416,-0.480754,1.46476,0.0146621,-0.000194948,9.19509e-05,0.0104797
-0.785317,-0.619094,1.5,-0.828416,-0.480754,1.46476,0.0146621,-0.000194948,9.19509e-05,0.0188151
-0.785317,-0.619094,1.5,-0.827772,-0.481589,1.46476,0.0146837,-0.000210943,9.37886e-05,0.0155835
-0.785317,-0.619094,1.5,-0.827772,-0.481589,1.46476,0.0146837,-0.000210943,9.37886e-05,0.0158518
-0.785317,-0.619094,1.5,-0.827126,-0.482423,1.46476,0.014696,-0.000222548,9.5463e-05,0.012521
-0.785317,-0.619094,1.5,-0.827126,-0.482423,1.46476,0.014696,-0.000222548,9.5463e-05,0.0127879
-0.783693,-0.621148,1.5,-0.826478,-0.483257,1.46476,0.014697,-0.000228977,9.70745e-05,0.0175816
-0.783693,-0.621148,1.5,-0.826478,-0.483257,1.46476,0.014697,-0.000228977,9.70745e-05,0.0178575
-0.783693,-0.621148,1.5,-0.825829,-0.48409,1.46477,0.0146852,-0.000228151,9.85699e-05,0.0145887
-0.783693,-0.621148,1.5,-0.825829,-0.48409,1.46477,0.0146852,-0.000228151,9.85699e-05,0.0148632
-0.783693,-0.621148,1.5,-0.825179,-0.484923,1.46477,0.0146639,-0.000220777,0.000100138,0.0115087
-0.782065,-0.623197,1.5,-0.825179,-0.484923,1.46477,0.0146639,-0.000220777,0.000100138,0.0199111
-0.782065,-0.623197,1.5,-0.824526,-0.485755,1.46477,0.0146435,-0.000211334,0.000101851,0.0166353
-0.782065,-0.623197,1.5,-0.824526,-0.485755,1.46477,0.0146435,-0.000211334,0.000101851,0.0169174
-0.782065,-0.623197,1.5,-0.823873,-0.486587,1.46477,0.0146278,-0.000200375,0.000103659,0.0136004
-0.782065,-0.623197,1.5,-0.823873,-0.486587,1.46477,0.0146278,-0.000200375,0.000103659,0.0138809
-0.78043,-0.625243,1.5,-0.823217,-0.487417,1.46476,0.0146246,-0.000193216,0.000105782,0.0187083
-0.78043,-0.625243,1.5,-0.822595,-0.488204,1.46476,0.0146352,-0.00019194,0.000107978,0.0156393
-0.78043,-0.625243,1.5,-0.82256,-0.488247,1.46476,0.014636,-0.000191974,0.000108105,0.0157395
-0.78043,-0.625243,1.5,-0.821902,-0.489076,1.46476,0.0146564,-0.000194953,0.000110701,0.0124017
-0.78043,-0.625243,1.5,-0.821902,-0.489076,1.46476,0.0146564,-0.000194953,0.000110701,0.0126867
-0.778791,-0.627284,1.5,-0.821242,-0.489905,1.46476,0.0146804,-0.000201478,0.000113537,0.0175715
-0.778791,-0.627284,1.5,-0.821242,-0.489905,1.46476,0.0146804,-0.000201478,0.000113537,0.0178659
-0.778791,-0.627284,1.5,-0.820581,-0.490733,1.46476,0.0146964,-0.000205801,0.000116524,0.0145759
-0.778791,-0.627284,1.5,-0.820581,-0.490733,1.46476,0.0146964,-0.000205801,0.000116524,0.0148685
-0.778791,-0.627284,1.5,-0.819918,-0.491561,1.46476,0.0146987,-0.000205548,0.000119891,0.0114934
-0.777146,-0.62932,1.5,-0.819918,-0.491561,1.46476,0.0146987,-0.000205548,0.000119891,0.0199937
-0.777146,-0.62932,1.5,-0.819254,-0.492388,1.46476,0.0146899,-0.000202309,0.000123561,0.016692
-0.777146,-0.62932,1.5,-0.819254,-0.492388,1.46476,0.0146899,-0.000202309,0.000123561,0.0169921
-0.777146,-0.62932,1.5,-0.818588,-0.493215,1.46476,0.0146705,-0.000194348,0.000127532,0.0136118
-0.777146,-0.62932,1.5,-0.818588,-0.493215,1.46476,0.0146705,-0.000194348,0.000127532,0.0139098
-0.775496,-0.631353,1.5,-0.817921,-0.49404,1.46476,0.01465,-0.000186206,0.000131929,0.0187623
-0.775496,-0.631353,1.5,-0.817921,-0.49404,1.46476,0.01465,-0.000186206,0.000131929,0.0190701
-0.775496,-0.631353,1.5,-0.817252,-0.494866,1.46476,0.0146349,-0.000179576,0.000136524,0.0157534
-0.775496,-0.631353,1.5,-0.817252,-0.494866,1.46476,0.0146349,-0.000179576,0.000136524,0.016059
-0.775496,-0.631353,1.5,-0.816581,-0.49569,1.46476,0.0146282,-0.000175008,0.000141336,0.0126151
-0.77384,-0.633381,1.5,-0.815909,-0.496514,1.46476,0.0146365,-0.000176806,0.000146322,0.0174884
-0.77384,-0.633381,1.5,-0.815909,-0.496514,1.46476,0.0146365,-0.000176806,0.000146322,0.0178003
-0.77384,-0.633381,1.5,-0.815235,-0.497337,1.46476,0.0146552,-0.000182976,0.000151107,0.0144362
-0.77384,-0.633381,1.5,-0.815235,-0.497337,1.46476,0.0146552,-0.000182976,0.000151107,0.0147457
-0.77384,-0.633381,1.5,-0.814559,-0.498159,1.46476,0.0146755,-0.000190609,0.000155683,0.011322
-0.772179,-0.635405,1.5,-0.814559,-0.498159,1.46476,0.0146755,-0.000190609,0.000155683,0.0199187
-0.772179,-0.635405,1.5,-0.813882,-0.498982,1.46476,0.0146909,-0.000197721,0.000159931,0.0165565
-0.772179,-0.635405,1.5,-0.813882,-0.498982,1.46476,0.0146909,-0.000197721,0.000159931,0.0168735
-0.772179,-0.635405,1.5,-0.813203,-0.499803,1.46476,0.0146928,-0.000199727,0.000163905,0.0134063
-0.772179,-0.635405,1.5,-0.813203,-0.499803,1.46476,0.0146928,-0.000199727,0.000163905,0.0137206
-0.770513,-0.637424,1.5,-0.812522,-0.500624,1.46476,0.0146848,-0.000199743,0.000167706,0.0185925
-0.770513,-0.637424,1.5,-0.812522,-0.500624,1.46476,0.0146848,-0.000199743,0.000167706,0.018917
-0.770513,-0.637424,1.5,-0.81184,-0.501445,1.46476,0.0146695,-0.000197531,0.000171131,0.0155241
-0.770513,-0.637424,1.5,-0.81184,-0.501445,1.46476,0.0146695,-0.000197531,0.000171131,0.0158459
-0.770513,-0.637424,1.5,-0.811156,-0.502265,1.46476,0.0146506,-0.000193573,0.000174274,0.0123428
-0.768842,-0.639439,1.5,-0.811156,-0.502265,1.46476,0.0146506,-0.000193573,0.000174274,0.0210044
-0.768842,-0.639439,1.5,-0.810471,-0.503084,1.46476,0.0146388,-0.000192716,0.000176922,0.0175762
-0.768842,-0.639439,1.5,-0.810471,-0.503084,1.46476,0.0146388,-0.000192716,0.000176922,0.0179053
-0.768842,-0.639439,1.5,-0.809783,-0.503903,1.46476,0.014635,-0.000193695,0.000178804,0.0144555
-0.768842,-0.639439,1.5,-0.80913,-0.504678,1.46476,0.0146415,-0.000198189,0.000179884,0.011162
-0.767165,-0.64145,1.5,-0.809094,-0.504721,1.46476,0.0146421,-0.000198592,0.000179919,0.0196522
-0.767165,-0.64145,1.5,-0.808403,-0.505538,1.46476,0.0146597,-0.000208132,0.000179962,0.0162692
-0.767165,-0.64145,1.5,-0.808403,-0.505538,1.46476,0.0146597,-0.000208132,0.000179962,0.0166013
-0.767165,-0.64145,1.5,-0.807711,-0.506355,1.46476,0.0146751,-0.000215519,0.000178923,0.0131169
-0.767165,-0.64145,1.5,-0.807711,-0.506355,1.46476,0.0146751,-0.000215519,0.000178923,0.0134459
-0.765483,-0.643456,1.5,-0.807018,-0.507172,1.46476,0.0146847,-0.000220676,0.000176956,0.0183883
-0.765483,-0.643456,1.5,-0.807018,-0.507172,1.46476,0.0146847,-0.000220676,0.000176956,0.0187276
-0.765483,-0.643456,1.5,-0.806322,-0.507988,1.46476,0.014683,-0.000220311,0.000174038,0.0153043
-0.765483,-0.643456,1.5,-0.806322,-0.507988,1.46476,0.014683,-0.000220311,0.000174038,0.0156403
-0.765483,-0.643456,1.5,-0.805625,-0.508803,1.46476,0.0146693,-0.000214077,0.000170519,0.0121245
-0.763796,-0.645458,1.5,-0.805625,-0.508803,1.46476,0.0146693,-0.000214077,0.000170519,0.0208787
-0.763796,-0.645458,1.5,-0.804927,-0.509618,1.46476,0.0146513,-0.000206466,0.000166456,0.0174374
-0.763796,-0.645458,1.5,-0.804927,-0.509618,1.46476,0.0146513,-0.000206466,0.000166456,0.0177804
-0.763796,-0.645458,1.5,-0.804227,-0.510433,1.46476,0.0146309,-0.000197247,0.00016191,0.0142907
-0.763796,-0.645458,1.5,-0.804227,-0.510433,1.46476,0.0146309,-0.000197247,0.00016191,0.0146301
-0.762104,-0.647455,1.5,-0.803526,-0.511247,1.46476,0.0146163,-0.000191308,0.000157117,0.0195702
-0.762104,-0.647455,1.5,-0.803526,-0.511247,1.46476,0.0146163,-0.000191308,0.000157117,0.0199202
-0.762104,-0.647455,1.5,-0.802823,-0.51206,1.46476,0.0146121,-0.000190356,0.000151966,0.0164888
-0.762104,-0.647455,1.5,-0.802155,-0.51283,1.46476,0.0146158,-0.000192449,0.000146916,0.0131299
-0.762104,-0.647455,1.5,-0.802118,-0.512873,1.46476,0.0146163,-0.000192721,0.000146635,0.0132647
-0.760406,-0.649448,1.5,-0.801412,-0.513684,1.46476,0.0146316,-0.00020076,0.000141146,0.0182539
-0.760406,-0.649448,1.5,-0.801412,-0.513684,1.46476,0.0146316,-0.00020076,0.000141146,0.0186059
-0.760406,-0.649448,1.5,-0.800704,-0.514496,1.46476,0.0146474,-0.000207306,0.000135376,0.0151269
-0.760406,-0.649448,1.5,-0.800704,-0.514496,1.46476,0.0146474,-0.000207306,0.000135376,0.0154749
-0.760406,-0.649448,1.5,-0.799957,-0.515349,1.46476,0.0146565,-0.000208365,0.000129378,0.0116996
-0.758703,-0.651437,1.5,-0.799957,-0.515349,1.46476,0.0146565,-0.000208365,0.000129378,0.0205434
-0.758703,-0.651437,1.5,-0.799246,-0.516159,1.46476,0.0146583,-0.000204687,0.000123872,0.0170469
-0.758703,-0.651437,1.5,-0.799246,-0.516159,1.46476,0.0146583,-0.000204687,0.000123872,0.0174011
-0.758703,-0.651437,1.5,-0.798533,-0.516969,1.46476,0.0146503,-0.000195091,0.000118603,0.0138141
-0.758703,-0.651437,1.5,-0.798533,-0.516969,1.46476,0.0146503,-0.000195091,0.000118603,0.0141641
-0.756995,-0.653421,1.5,-0.797819,-0.517778,1.46476,0.0146392,-0.000185628,0.000114033,0.0191082
-0.756995,-0.653421,1.5,-0.797819,-0.517778,1.46476,0.0146392,-0.000185628,0.000114033,0.0194689
-0.756995,-0.653421,1.5,-0.797103,-0.518587,1.46476,0.0146281,-0.000178775,0.000110147,0.0159383
-0.756995,-0.653421,1.5,-0.797103,-0.518587,1.46476,0.0146281,-0.000178775,0.000110147,0.0162946
-0.756995,-0.653421,1.5,-0.796385,-0.519395,1.46476,0.0146194,-0.000176183,0.00010713,0.0126488
-0.755282,-0.6554,1.5,-0.796385,-0.519395,1.46476,0.0146194,-0.000176183,0.00010713,0.0215531
-0.755282,-0.6554,1.5,-0.795665,-0.520202,1.46476,0.0146195,-0.000181789,0.000104886,0.017985
-0.755282,-0.6554,1.5,-0.794982,-0.520966,1.46476,0.0146245,-0.00019127,0.000103335,0.0145798
-0.755282,-0.6554,1.5,-0.794944,-0.521009,1.46476,0.0146249,-0.000191877,0.000103273,0.0147216
-0.755282,-0.6554,1.5,-0.794259,-0.521772,1.46476,0.0146352,-0.000205122,0.000102408,0.011299
-0.753563,-0.657375,1.5,-0.794221,-0.521815,1.46476,0.0146359,-0.000205918,0.000102371,0.0200225
-0.753563,-0.657375,1.5,-0.793496,-0.52262,1.46476,0.0146481,-0.00021886,0.000101827,0.0164695
-0.753563,-0.657375,1.5,-0.793496,-0.52262,1.46476,0.0146481,-0.00021886,0.000101827,0.0168325
-0.753563,-0.657375,1.5,-0.792769,-0.523426,1.46476,0.014652,-0.000223195,0.000101723,0.0131483
-0.753563,-0.657375,1.5,-0.792769,-0.523426,1.46476,0.014652,-0.000223195,0.000101723,0.0135064
-0.75184,-0.659346,1.5,-0.792041,-0.52423,1.46476,0.0146488,-0.00022089,0.000102139,0.0184702
-0.75184,-0.659346,1.5,-0.792041,-0.52423,1.46476,0.0146488,-0.00022089,0.000102139,0.0188391
-0.75184,-0.659346,1.5,-0.791311,-0.525035,1.46476,0.0146378,-0.000212026,0.000102907,0.0152368
-0.75184,-0.659346,1.5,-0.791311,-0.525035,1.46476,0.0146378,-0.000212026,0.000102907,0.0156006
-0.75184,-0.659346,1.5,-0.790579,-0.525838,1.46476,0.0146209,-0.00019987,0.000104159,0.0119114
-0.750111,-0.661312,1.5,-0.790579,-0.525838,1.46476,0.0146209,-0.00019987,0.000104159,0.0209004
-0.750111,-0.661312,1.5,-0.789846,-0.526641,1.46476,0.0146059,-0.000190848,0.000105726,0.017298
-0.750111,-0.661312,1.5,-0.789846,-0.526641,1.46476,0.0146059,-0.000190848,0.000105726,0.0176674
-0.750111,-0.661312,1.5,-0.789111,-0.527444,1.46476,0.0145933,-0.000185494,0.000107521,0.0140165
-0.750111,-0.661312,1.5,-0.789111,-0.527444,1.46476,0.0145933,-0.000185494,0.000107521,0.0143805
-0.748377,-0.663273,1.5,-0.788374,-0.528246,1.46476,0.0145886,-0.000187752,0.000109641,0.0193754
-0.748377,-0.663273,1.5,-0.788374,-0.528246,1.46476,0.0145886,-0.000187752,0.000109641,0.0197502
-0.748377,-0.663273,1.5,-0.787636,-0.529047,1.46476,0.0145931,-0.000196928,0.000111864,0.0161765
-0.748377,-0.663273,1.5,-0.786935,-0.529806,1.46476,0.0146025,-0.000208067,0.000114091,0.0126774
-0.748377,-0.663273,1.5,-0.786896,-0.529848,1.46476,0.0146032,-0.000208768,0.00011422,0.0128253
-0.746638,-0.66523,1.5,-0.786155,-0.530647,1.46476,0.0146203,-0.000222609,0.000116633,0.0178753
-0.746638,-0.66523,1.5,-0.786155,-0.530647,1.46476,0.0146203,-0.000222609,0.000116633,0.0182492
-0.746638,-0.66523,1.5,-0.785412,-0.531446,1.46476,0.0146353,-0.000229703,0.000118878,0.0146309
-0.746638,-0.66523,1.5,-0.785412,-0.531446,1.46476,0.0146353,-0.000229703,0.000118878,0.0149991
-0.746638,-0.66523,1.5,-0.784668,-0.532245,1.46476,0.0146419,-0.000226127,0.000121269,0.0113094
-0.744894,-0.667183,1.5,-0.784668,-0.532245,1.46476,0.0146419,-0.000226127,0.000121269,0.0203793
-0.744894,-0.667183,1.5,-0.783922,-0.533043,1.46476,0.0146404,-0.000213669,0.000123829,0.0167681
-0.744894,-0.667183,1.5,-0.783922,-0.533043,1.46476,0.0146404,-0.000213669,0.000123829,0.0171412
-0.744894,-0.667183,1.5,-0.783175,-0.533841,1.46476,0.0146292,-0.000193145,0.000126661,0.0134641
-0.744894,-0.667183,1.5,-0.783175,-0.533841,1.46476,0.0146292,-0.000193145,0.000126661,0.0138312
-0.743145,-0.669131,1.5,-0.782426,-0.534638,1.46476,0.0146154,-0.00017269,0.000129983,0.0188875
-0.743145,-0.669131,1.5,-0.782426,-0.534638,1.46476,0.0146154,-0.00017269,0.000129983,0.0192654
-0.743145,-0.669131,1.5,-0.781677,-0.535434,1.46476,0.0146031,-0.000156435,0.000133634,0.0156682
-0.743145,-0.669131,1.5,-0.781677,-0.535434,1.46476,0.0146031,-0.000156435,0.000133634,0.01604
-0.743145,-0.669131,1.5,-0.780925,-0.53623,1.46476,0.014594,-0.000146526,0.000137716,0.0123169
-0.741391,-0.671074,1.5,-0.780925,-0.53623,1.46476,0.014594,-0.000146526,0.000137716,0.0214408
-0.741391,-0.671074,1.5,-0.780173,-0.537025,1.46476,0.0145943,-0.000147282,0.000142097,0.0177945
-0.741391,-0.671074,1.5,-0.779459,-0.537778,1.46476,0.0146007,-0.000154527,0.000146322,0.0143366
-0.741391,-0.671074,1.5,-0.779419,-0.53782,1.46476,0.0146012,-0.000155049,0.000146564,0.0144863
-0.741391,-0.671074,1.5,-0.778663,-0.538613,1.46476,0.014614,-0.000167791,0.000151109,0.0107774
-0.739631,-0.673012,1.5,-0.778663,-0.538613,1.46476,0.014614,-0.000167791,0.000151109,0.0199247
-0.739631,-0.673012,1.5,-0.777907,-0.539407,1.46476,0.0146281,-0.000179094,0.000155363,0.0162852
-0.739631,-0.673012,1.5,-0.777907,-0.539407,1.46476,0.0146281,-0.000179094,0.000155363,0.0166589
-0.739631,-0.673012,1.5,-0.777148,-0.540199,1.46476,0.0146343,-0.000180526,0.000159075,0.0129069
-0.739631,-0.673012,1.5,-0.777148,-0.540199,1.46476,0.0146343,-0.000180526,0.000159075,0.013274
-0.737867,-0.674947,1.5,-0.776389,-0.540992,1.46476,0.0146332,-0.000173881,0.000162569,0.0183459
-0.737867,-0.674947,1.5,-0.776389,-0.540992,1.46476,0.0146332,-0.000173881,0.000162569,0.0187237
-0.737867,-0.674947,1.5,-0.775628,-0.541783,1.46476,0.0146239,-0.000160238,0.000165808,0.01504
-0.737867,-0.674947,1.5,-0.775628,-0.541783,1.46476,0.0146239,-0.000160238,0.000165808,0.0154111
-0.737867,-0.674947,1.5,-0.774865,-0.542575,1.46476,0.014608,-0.000143163,0.000169063,0.0116246
-0.736097,-0.676876,1.5,-0.774865,-0.542575,1.46476,0.014608,-0.000143163,0.000169063,0.0208239
-0.736097,-0.676876,1.5,-0.774101,-0.543365,1.46476,0.0145937,-0.000130254,0.00017229,0.0171219
-0.736097,-0.676876,1.5,-0.774101,-0.543365,1.46476,0.0145937,-0.000130254,0.00017229,0.0174968
-0.736097,-0.676876,1.5,-0.773336,-0.544155,1.46476,0.0145819,-0.000122223,0.000175377,0.0137596
-0.736097,-0.676876,1.5,-0.773336,-0.544155,1.46476,0.0145819,-0.000122223,0.000175377,0.0141275
-0.734322,-0.678801,1.5,-0.772569,-0.544945,1.46476,0.0145777,-0.000122708,0.000178409,0.0192139
-0.734322,-0.678801,1.5,-0.771842,-0.545692,1.46476,0.0145828,-0.000131153,0.000180971,0.0157378
-0.734322,-0.678801,1.5,-0.771801,-0.545734,1.46476,0.0145832,-0.00013174,0.000181101,0.0158947
-0.734322,-0.678801,1.5,-0.771032,-0.546522,1.46476,0.0145946,-0.000144641,0.000183377,0.0121087
-0.734322,-0.678801,1.5,-0.771032,-0.546522,1.46476,0.0145946,-0.000144641,0.000183377,0.0124728
-0.732543,-0.680721,1.5,-0.770261,-0.547309,1.46476,0.0146101,-0.000158468,0.000184966,0.0176154
-0.732543,-0.680721,1.5,-0.770261,-0.547309,1.46476,0.0146101,-0.000158468,0.000184966,0.01799
-0.732543,-0.680721,1.5,-0.769489,-0.548096,1.46476,0.0146209,-0.000165663,0.000185598,0.0142745
-0.732543,-0.680721,1.5,-0.769489,-0.548096,1.46476,0.0146209,-0.000165663,0.000185598,0.0146418
-0.732543,-0.680721,1.5,-0.768716,-0.548883,1.46476,0.0146216,-0.000163464,0.000185453,0.0108415
-0.730758,-0.682636,1.5,-0.768716,-0.548883,1.46476,0.0146216,-0.000163464,0.000185453,0.0201124
-0.730758,-0.682636,1.5,-0.767942,-0.549669,1.46476,0.0146143,-0.000155058,0.000184477,0.0163989
-0.730758,-0.682636,1.5,-0.767942,-0.549669,1.46476,0.0146143,-0.000155058,0.000184477,0.0167694
-0.730758,-0.682636,1.5,-0.767166,-0.550455,1.46476,0.0145977,-0.000140304,0.000182704,0.0130049
-0.730758,-0.682636,1.5,-0.767166,-0.550455,1.46476,0.0145977,-0.000140304,0.000182704,0.0133679
-0.728969,-0.684547,1.5,-0.766389,-0.55124,1.46476,0.0145785,-0.00012567,0.000180362,0.0185363
-0.728969,-0.684547,1.5,-0.766389,-0.55124,1.46476,0.0145785,-0.00012567,0.000180362,0.0189097
-0.728969,-0.684547,1.5,-0.765612,-0.552025,1.46476,0.0145618,-0.000114612,0.000177323,0.0152319
-0.728969,-0.684547,1.5,-0.765612,-0.552025,1.46476,0.0145618,-0.000114612,0.000177323,0.0155977
-0.728969,-0.684547,1.5,-0.764833,-0.552809,1.46476,0.0145495,-0.00010794,0.000173773,0.0117817
-0.727174,-0.686453,1.5,-0.764094,-0.553551,1.46476,0.0145484,-0.000110019,0.000170079,0.0172075
-0.727174,-0.686453,1.5,-0.764053,-0.553592,1.46476,0.0145486,-0.000110344,0.000169859,0.0173598
-0.727174,-0.686453,1.5,-0.763272,-0.554375,1.46476,0.0145563,-0.000118318,0.000165462,0.0136371
-0.727174,-0.686453,1.5,-0.763272,-0.554375,1.46476,0.0145563,-0.000118318,0.000165462,0.0139979
-0.727174,-0.686453,1.5,-0.762489,-0.555157,1.46476,0.0145669,-0.000126743,0.000160617,0.0102123
-0.725374,-0.688355,1.5,-0.762489,-0.555157,1.46476,0.0145669,-0.000126743,0.000160617,0.0195515
-0.725374,-0.688355,1.5,-0.761706,-0.555938,1.46476,0.0145765,-0.000132035,0.000155272,0.0158471
-0.725374,-0.688355,1.5,-0.761706,-0.555938,1.46476,0.0145765,-0.000132035,0.000155272,0.0162104
-0.725374,-0.688355,1.5,-0.760922,-0.556719,1.46476,0.0145765,-0.000127724,0.000149576,0.0124093
-0.725374,-0.688355,1.5,-0.760922,-0.556719,1.46476,0.0145765,-0.000127724,0.000149576,0.0127648
-0.72357,-0.690251,1.5,-0.760137,-0.557499,1.46476,0.014569,-0.000116793,0.000143819,0.0179821
-0.72357,-0.690251,1.5,-0.760137,-0.557499,1.46476,0.014569,-0.000116793,0.000143819,0.0183478
-0.72357,-0.690251,1.5,-0.759351,-0.558279,1.46476,0.0145554,-0.00010083,0.000137977,0.0146088
-0.72357,-0.690251,1.5,-0.759351,-0.558279,1.46476,0.0145554,-0.00010083,0.000137977,0.0149665
-0.72357,-0.690251,1.5,-0.758564,-0.559058,1.46476,0.014539,-8.3265e-05,0.000132365,0.0111155
-0.72176,-0.692143,1.5,-0.758564,-0.559058,1.46476,0.014539,-8.3265e-05,0.000132365,0.0205013
-0.72176,-0.692143,1.5,-0.757775,-0.559837,1.46476,0.0145292,-7.15933e-05,0.000127042,0.0167305
-0.72176,-0.692143,1.5,-0.757775,-0.559837,1.46476,0.0145292,-7.15933e-05,0.000127042,0.0170903
-0.72176,-0.692143,1.5,-0.756986,-0.560615,1.46476,0.0145268,-6.61792e-05,0.000122066,0.0132873
-0.72176,-0.692143,1.5,-0.756529,-0.561065,1.46476,0.0145296,-6.69278e-05,0.000119483,0.0112072
-0.719946,-0.69403,1.5,-0.756196,-0.561392,1.46476,0.0145342,-6.97712e-05,0.00011773,0.0188412
-0.719946,-0.69403,1.5,-0.755404,-0.562168,1.46476,0.0145513,-8.2428e-05,0.000113901,0.0150809
-0.719946,-0.69403,1.5,-0.755404,-0.562168,1.46476,0.0145513,-8.2428e-05,0.000113901,0.0154347
-0.719946,-0.69403,1.5,-0.754611,-0.562943,1.46476,0.0145677,-9.60074e-05,0.000110588,0.0115638
-0.719946,-0.69403,1.5,-0.754611,-0.562943,1.46476,0.0145677,-9.60074e-05,0.000110588,0.0119094
-0.718126,-0.695913,1.5,-0.753818,-0.563718,1.46476,0.0145798,-0.000107622,0.000107854,0.0171547
-0.718126,-0.695913,1.5,-0.753818,-0.563718,1.46476,0.0145798,-0.000107622,0.000107854,0.0175103
-0.718126,-0.695913,1.5,-0.753023,-0.564493,1.46476,0.0145813,-0.000111103,0.000105584,0.0136918
-0.718126,-0.695913,1.5,-0.753023,-0.564493,1.46476,0.0145813,-0.000111103,0.000105584,0.0140391
-0.718126,-0.695913,1.5,-0.752227,-0.565267,1.46476,0.0145709,-0.000105164,0.000104049,0.0101201
-0.716302,-0.69779,1.5,-0.752227,-0.565267,1.46476,0.0145709,-0.000105164,0.000104049,0.0195699
-0.716302,-0.69779,1.5,-0.75143,-0.566041,1.46476,0.0145548,-9.42586e-05,0.000103193,0.0157396
-0.716302,-0.69779,1.5,-0.75143,-0.566041,1.46476,0.0145548,-9.42586e-05,0.000103193,0.0160885
-0.716302,-0.69779,1.5,-0.750632,-0.566814,1.46476,0.014535,-7.94031e-05,0.000102976,0.0121986
-0.716302,-0.69779,1.5,-0.750632,-0.566814,1.46476,0.014535,-7.94031e-05,0.000102976,0.0125391
-0.714473,-0.699663,1.5,-0.749832,-0.567586,1.46476,0.0145201,-6.80013e-05,0.000103522,0.0177789
-0.714473,-0.699663,1.5,-0.749832,-0.567586,1.46476,0.0145201,-6.80013e-05,0.000103522,0.0181292
-0.714473,-0.699663,1.5,-0.749032,-0.568358,1.46476,0.0145141,-6.35742e-05,0.000104546,0.0143342
-0.714473,-0.699663,1.5,-0.748231,-0.569129,1.46476,0.0145162,-6.60523e-05,0.000105884,0.0104052
-0.714473,-0.699663,1.5,-0.748231,-0.569129,1.46476,0.0145162,-6.60523e-05,0.000105884,0.010739
-0.712638,-0.701531,1.5,-0.747428,-0.569899,1.46476,0.0145285,-7.81162e-05,0.000107621,0.0160677
-0.712638,-0.701531,1.5,-0.747428,-0.569899,1.46476,0.0145285,-7.81162e-05,0.000107621,0.0164111
-0.712638,-0.701531,1.5,-0.746625,-0.570668,1.46476,0.0145417,-9.09713e-05,0.000109451,0.0126026
-0.712638,-0.701531,1.5,-0.746625,-0.570668,1.46476,0.0145417,-9.09713e-05,0.000109451,0.0129376
-0.712638,-0.701531,1.5,-0.745822,-0.571437,1.46476,0.0145486,-9.82235e-05,0.000111597,0.00905838
-0.710799,-0.703395,1.5,-0.745822,-0.571437,1.46476,0.0145486,-9.82235e-05,0.000111597,0.0185694
-0.710799,-0.703395,1.5,-0.745017,-0.572206,1.46476,0.0145483,-9.81795e-05,0.000113957,0.0147749
-0.710799,-0.703395,1.5,-0.745017,-0.572206,1.46476,0.0145483,-9.81795e-05,0.000113957,0.015111
-0.710799,-0.703395,1.5,-0.744212,-0.572973,1.46476,0.0145384,-8.80169e-05,0.000116534,0.011248
-0.710799,-0.703395,1.5,-0.744212,-0.572973,1.46476,0.0145384,-8.80169e-05,0.000116534,0.0115755
-0.708956,-0.705253,1.5,-0.743406,-0.573741,1.46476,0.0145254,-7.31198e-05,0.000119473,0.016925
-0.708956,-0.705253,1.5,-0.743406,-0.573741,1.46476,0.0145254,-7.31198e-05,0.000119473,0.0172621
-0.708956,-0.705253,1.5,-0.742599,-0.574507,1.46476,0.0145134,-5.60126e-05,0.000122585,0.0134915
-0.708956,-0.705253,1.5,-0.742599,-0.574507,1.46476,0.0145134,-5.60126e-05,0.000122585,0.01382
-0.708956,-0.705253,1.5,-0.741792,-0.575273,1.46476,0.0145047,-3.90229e-05,0.000126028,0.00991988
-0.707107,-0.707107,1.5,-0.741792,-0.575273,1.46476,0.0145047,-3.90229e-05,0.000126028,0.0194734
-0.707107,-0.707107,1.5,-0.740984,-0.576038,1.46476,0.014506,-2.89005e-05,0.000129777,0.0156695
-0.707107,-0.707107,1.5,-0.740218,-0.576762,1.46476,0.014514,-2.49332e-05,0.000133463,0.0120772
-0.707107,-0.707107,1.5,-0.740175,-0.576802,1.46476,0.0145146,-2.48504e-05,0.000133678,0.0121734
-0.707107,-0.707107,1.5,-0.739366,-0.577566,1.46476,0.0145294,-2.79625e-05,0.000137868,0.00832449
-0.705253,-0.708956,1.5,-0.739366,-0.577566,1.46476,0.0145294,-2.79625e-05,0.000137868,0.0178948
-0.705253,-0.708956,1.5,-0.738557,-0.578328,1.46476,0.0145458,-3.48085e-05,0.000141997,0.0141379
-0.705253,-0.708956,1.5,-0.738557,-0.578328,1.46476,0.0145458,-3.48085e-05,0.000141997,0.0144598
-0.705253,-0.708956,1.5,-0.737747,-0.579091,1.46476,0.014553,-3.65704e-05,0.000146072,0.0105861
