xd,yd,zd,x,y,z,phi,the,psi,fx
0.85264,0.522499,1.5,0.897319,0.506433,1.46476,0.0135363,-0.000175509,-0.00103892,-0.0206578
0.85264,0.522499,1.5,0.897063,0.506903,1.46476,0.0135333,-0.000174815,-0.00103861,-0.0192213
0.85264,0.522499,1.5,0.896806,0.507373,1.46476,0.0135297,-0.000173469,-0.0010381,-0.0178035
0.851269,0.524729,1.5,0.896548,0.507843,1.46476,0.0135256,-0.000171534,-0.00103738,-0.0232405
0.851269,0.524729,1.5,0.89629,0.508313,1.46476,0.0135216,-0.000169543,-0.0010364,-0.0218554
0.851269,0.524729,1.5,0.896007,0.508829,1.46476,0.0135187,-0.000167986,-0.00103506,-0.0202725
0.851269,0.524729,1.5,0.895774,0.509252,1.46476,0.0135164,-0.000166707,-0.00103378,-0.0189762
0.851269,0.524729,1.5,0.895516,0.509721,1.46476,0.0135133,-0.000164951,-0.00103214,-0.0175514
0.849893,0.526956,1.5,0.895257,0.51019,1.46476,0.0135097,-0.000163062,-0.00103027,-0.0230135
0.849893,0.526956,1.5,0.895023,0.510612,1.46476,0.0135069,-0.000161755,-0.00102838,-0.0217608
0.849893,0.526956,1.5,0.894738,0.511128,1.46476,0.0135053,-0.000161318,-0.00102584,-0.0201783
0.849893,0.526956,1.5,0.894478,0.511597,1.46476,0.0135044,-0.000161332,-0.00102336,-0.0187295
0.849893,0.526956,1.5,0.894217,0.512066,1.46476,0.013503,-0.000161157,-0.00102069,-0.017298
0.84851,0.529179,1.5,0.893957,0.512534,1.46476,0.013501,-0.000160837,-0.00101784,-0.0227844
0.84851,0.529179,1.5,0.893696,0.513003,1.46476,0.0134994,-0.000160848,-0.00101481,-0.0213878
0.84851,0.529179,1.5,0.893435,0.513471,1.46476,0.0134991,-0.000161677,-0.00101163,-0.019941
0.84851,0.529179,1.5,0.893173,0.51394,1.46476,0.0134991,-0.000162569,-0.00100836,-0.0184928
0.84851,0.529179,1.5,0.892911,0.514408,1.46476,0.0134984,-0.000163003,-0.00100498,-0.0170597
0.847122,0.531399,1.5,0.892649,0.514876,1.46476,0.013497,-0.000162989,-0.0010015,-0.0225719
0.847122,0.531399,1.5,0.892387,0.515344,1.46476,0.0134958,-0.000162994,-0.000997927,-0.0211742
0.847122,0.531399,1.5,0.892124,0.515812,1.46476,0.0134957,-0.000163598,-0.00099433,-0.0197344
0.847122,0.531399,1.5,0.891835,0.516327,1.46476,0.0134958,-0.000164114,-0.000990395,-0.0181409
0.847122,0.531399,1.5,0.891598,0.516748,1.46476,0.0134952,-0.000164036,-0.000987199,-0.0168518
0.845728,0.533615,1.5,0.891308,0.517262,1.46476,0.0134939,-0.00016353,-0.000983348,-0.0222534
0.845728,0.533615,1.5,0.891097,0.517636,1.46476,0.0134933,-0.00016335,-0.00098061,-0.0211345
0.845728,0.533615,1.5,0.890806,0.51815,1.46476,0.013494,-0.000164124,-0.000977013,-0.0195446
0.845728,0.533615,1.5,0.890542,0.518618,1.46476,0.0134952,-0.000165235,-0.00097399,-0.018088
0.845728,0.533615,1.5,0.890277,0.519085,1.46476,0.0134958,-0.000166289,-0.00097122,-0.016647
0.844328,0.535827,1.5,0.890012,0.519552,1.46476,0.0134956,-0.00016742,-0.000968713,-0.0222097
0.844328,0.535827,1.5,0.889747,0.52002,1.46476,0.0134955,-0.000169115,-0.000966478,-0.0208024
0.844328,0.535827,1.5,0.889481,0.520487,1.46476,0.0134963,-0.000171898,-0.00096456,-0.0193438
0.844328,0.535827,1.5,0.889216,0.520954,1.46476,0.013497,-0.000174879,-0.000962999,-0.0178817
0.844328,0.535827,1.5,0.888949,0.52142,1.46476,0.0134966,-0.000177451,-0.000961777,-0.0164368
0.842922,0.538035,1.5,0.888683,0.521887,1.46476,0.0134952,-0.000179567,-0.00096087,-0.0220256
0.842922,0.538035,1.5,0.888416,0.522354,1.46476,0.0134937,-0.000181639,-0.000960261,-0.0206167
0.842922,0.538035,1.5,0.888149,0.522821,1.46476,0.0134935,-0.000184301,-0.000959966,-0.0191644
0.842922,0.538035,1.5,0.887882,0.523287,1.46476,0.0134939,-0.000186863,-0.000960015,-0.0177038
0.842922,0.538035,1.5,0.887615,0.523754,1.46476,0.0134939,-0.000188779,-0.000960375,-0.016259
0.841511,0.54024,1.5,0.887347,0.52422,1.46476,0.0134936,-0.000190064,-0.00096102,-0.0218751
0.841511,0.54024,1.5,0.887079,0.524686,1.46476,0.0134937,-0.000191201,-0.000961921,-0.020466
0.841511,0.54024,1.5,0.886811,0.525153,1.46476,0.0134952,-0.000192851,-0.000963015,-0.0190099
0.841511,0.54024,1.5,0.886542,0.525619,1.46476,0.0134971,-0.000194318,-0.000964375,-0.0175485
0.841511,0.54024,1.5,0.886273,0.526085,1.46476,0.0134984,-0.000195213,-0.000965982,-0.0161024
0.840094,0.542442,1.5,0.886004,0.526551,1.46476,0.013499,-0.000195696,-0.000967802,-0.0217456
0.840094,0.542442,1.5,0.885735,0.527017,1.46476,0.0134997,-0.000196368,-0.0009698,-0.0203348
0.840094,0.542442,1.5,0.885466,0.527483,1.46476,0.0135016,-0.000197947,-0.000971872,-0.0188773
0.840094,0.542442,1.5,0.885169,0.527996,1.46476,0.0135038,-0.000199873,-0.000974338,-0.0172668
0.840094,0.542442,1.5,0.884926,0.528415,1.46476,0.0135049,-0.000201155,-0.00097648,-0.015964
0.838671,0.544639,1.5,0.884629,0.528927,1.46476,0.0135055,-0.000202409,-0.0009792,-0.0214943
0.838671,0.544639,1.5,0.884385,0.529346,1.46476,0.0135063,-0.000203603,-0.00098147,-0.0202246
0.838671,0.544639,1.5,0.884115,0.529812,1.46476,0.0135085,-0.000205647,-0.000984034,-0.0187696
0.838671,0.544639,1.5,0.883844,0.530277,1.46476,0.0135116,-0.000207658,-0.000986636,-0.0173051
0.838671,0.544639,1.5,0.883573,0.530743,1.46476,0.0135143,-0.000208976,-0.000989209,-0.015861
0.837242,0.546833,1.5,0.883301,0.531208,1.46476,0.0135167,-0.000209582,-0.000991685,-0.0215653
0.837242,0.546833,1.5,0.88303,0.531674,1.46476,0.0135195,-0.000209924,-0.000994005,-0.0201589
0.837242,0.546833,1.5,0.882758,0.532139,1.46476,0.0135236,-0.000210575,-0.000996152,-0.0187021
0.837242,0.546833,1.5,0.882486,0.532604,1.46476,0.0135278,-0.000210825,-0.00099812,-0.0172436
0.837242,0.546833,1.5,0.882214,0.533069,1.46476,0.0135309,-0.00021031,-0.00099985,-0.0158055
0.835807,0.549023,1.5,0.881942,0.533535,1.46476,0.0135331,-0.000209291,-0.0010013,-0.0215415
0.835807,0.549023,1.5,0.881669,0.534,1.46476,0.013535,-0.000208499,-0.00100247,-0.0201394
0.835807,0.549023,1.5,0.881397,0.534465,1.46476,0.0135378,-0.000208717,-0.00100336,-0.0186844
0.835807,0.549023,1.5,0.881124,0.53493,1.46476,0.0135405,-0.000209314,-0.001004,-0.0172284
0.835807,0.549023,1.5,0.880823,0.535441,1.46476,0.0135423,-0.000209907,-0.00100441,-0.0156463
0.834367,0.551209,1.5,0.880577,0.535859,1.46476,0.0135431,-0.0002104,-0.00100449,-0.021554
0.834367,0.551209,1.5,0.880304,0.536324,1.46476,0.013544,-0.000211401,-0.00100433,-0.0201517
0.834367,0.551209,1.5,0.88003,0.536789,1.46476,0.0135462,-0.00021343,-0.00100393,-0.018704
0.834367,0.551209,1.5,0.879757,0.537253,1.46476,0.013549,-0.000215754,-0.00100335,-0.0172461
0.834367,0.551209,1.5,0.879483,0.537718,1.46476,0.0135514,-0.00021773,-0.00100257,-0.0158081
0.832921,0.553392,1.5,0.879209,0.538182,1.46476,0.0135534,-0.000219328,-0.00100164,-0.0216016
0.832921,0.553392,1.5,0.878934,0.538647,1.46476,0.0135558,-0.000220971,-0.00100051,-0.0202007
0.832921,0.553392,1.5,0.87866,0.539111,1.46476,0.0135596,-0.00022308,-0.000999232,-0.0187456
0.832921,0.553392,1.5,0.878385,0.539575,1.46476,0.0135638,-0.000224875,-0.000997856,-0.0172861
0.832921,0.553392,1.5,0.878111,0.540039,1.46476,0.0135673,-0.000225826,-0.000996367,-0.0158476
0.83147,0.55557,1.5,0.877836,0.540504,1.46476,0.0135701,-0.000226056,-0.000994763,-0.0216682
0.83147,0.55557,1.5,0.877561,0.540968,1.46476,0.0135731,-0.000226185,-0.000993045,-0.0202635
0.83147,0.55557,1.5,0.877285,0.541432,1.46476,0.0135772,-0.000226899,-0.000991251,-0.0188118
0.83147,0.55557,1.5,0.87701,0.541896,1.46476,0.0135815,-0.000227716,-0.000989459,-0.0173495
0.83147,0.55557,1.5,0.876734,0.542359,1.46476,0.0135852,-0.000228262,-0.000987654,-0.0159038
0.830012,0.557745,1.5,0.876459,0.542823,1.46476,0.0135881,-0.000228648,-0.000985858,-0.021743
0.830012,0.557745,1.5,0.876183,0.543287,1.46476,0.013591,-0.000229383,-0.000984064,-0.0203288
0.830012,0.557745,1.5,0.875907,0.543751,1.46476,0.0135948,-0.000230977,-0.000982308,-0.0188671
0.830012,0.557745,1.5,0.875631,0.544214,1.46476,0.0135989,-0.000232766,-0.000980655,-0.0173941
0.830012,0.557745,1.5,0.875354,0.544678,1.46476,0.0136022,-0.000234129,-0.000979105,-0.0159387
0.828549,0.559916,1.5,0.875077,0.545141,1.46476,0.0136049,-0.000235017,-0.000977661,-0.0218001
0.828549,0.559916,1.5,0.874801,0.545605,1.46476,0.0136078,-0.000235831,-0.000976327,-0.0203793
0.828549,0.559916,1.5,0.874524,0.546068,1.46476,0.0136118,-0.000236883,-0.000975147,-0.0189023
0.828549,0.559916,1.5,0.874247,0.546531,1.46476,0.0136161,-0.00023735,-0.000974166,-0.0174211
0.828549,0.559916,1.5,0.873969,0.546994,1.46476,0.0136197,-0.000236641,-0.00097336,-0.0159583
0.827081,0.562083,1.5,0.873692,0.547457,1.46476,0.0136227,-0.00023481,-0.000972707,-0.0218389
0.827081,0.562083,1.5,0.873414,0.54792,1.46476,0.0136258,-0.000232468,-0.000972185,-0.0204093
0.827081,0.562083,1.5,0.873136,0.548383,1.46476,0.0136302,-0.000230261,-0.00097181,-0.0189242
0.827081,0.562083,1.5,0.872858,0.548846,1.46476,0.0136347,-0.000227732,-0.000971605,-0.0174365
0.827081,0.562083,1.5,0.87258,0.549309,1.46476,0.0136385,-0.00022459,-0.000971536,-0.0159629
0.825606,0.564247,1.5,0.872301,0.549771,1.46476,0.0136415,-0.000221096,-0.000971563,-0.0218635
0.825606,0.564247,1.5,0.872022,0.550234,1.46476,0.0136445,-0.000217963,-0.000971653,-0.0204221
0.825606,0.564247,1.5,0.871744,0.550696,1.46476,0.0136483,-0.000215784,-0.000971806,-0.0189245
0.825606,0.564247,1.5,0.871437,0.551205,1.46476,0.0136523,-0.000213819,-0.00097205,-0.0172726
0.825606,0.564247,1.5,0.871185,0.551621,1.46476,0.0136545,-0.000212154,-0.00097226,-0.0159343
0.824126,0.566406,1.5,0.870905,0.552083,1.46476,0.0136561,-0.000210302,-0.000972457,-0.0218475
0.824126,0.566406,1.5,0.870626,0.552545,1.46476,0.0136577,-0.000208979,-0.000972574,-0.0203945
0.824126,0.566406,1.5,0.870318,0.553053,1.46476,0.0136608,-0.000208611,-0.000972619,-0.0187304
0.824126,0.566406,1.5,0.870065,0.553469,1.46476,0.0136635,-0.000208432,-0.000972602,-0.0173678
0.824126,0.566406,1.5,0.869785,0.553931,1.46476,0.0136659,-0.000207796,-0.000972484,-0.0158726
0.822641,0.568562,1.5,0.869532,0.554346,1.46476,0.0136677,-0.000206815,-0.000972259,-0.0219521
0.822641,0.568562,1.5,0.869223,0.554854,1.46476,0.0136703,-0.000205551,-0.000971795,-0.0203441
0.822641,0.568562,1.5,0.868942,0.555316,1.46476,0.0136742,-0.000204887,-0.000971198,-0.0188333
0.822641,0.568562,1.5,0.868661,0.555777,1.46476,0.0136787,-0.000204022,-0.000970486,-0.0173135
0.822641,0.568562,1.5,0.868379,0.556239,1.46476,0.0136827,-0.000202436,-0.000969602,-0.0158128
0.821149,0.570714,1.5,0.868097,0.5567,1.46476,0.0136862,-0.000200224,-0.000968514,-0.0217691
0.821149,0.570714,1.5,0.867815,0.557161,1.46476,0.01369,-0.000197972,-0.000967198,-0.0203026
0.821149,0.570714,1.5,0.867533,0.557623,1.46476,0.0136948,-0.000196309,-0.000965577,-0.0187861
0.821149,0.570714,1.5,0.86725,0.558084,1.46476,0.0136997,-0.000194623,-0.000963767,-0.0172621
0.821149,0.570714,1.5,0.866967,0.558545,1.46476,0.0137039,-0.00019252,-0.000961776,-0.0157554
0.819652,0.572861,1.5,0.866684,0.559005,1.46476,0.0137075,-0.000190153,-0.000959592,-0.0217334
0.819652,0.572861,1.5,0.866401,0.559466,1.46476,0.0137112,-0.000188135,-0.000957203,-0.0202629
0.819652,0.572861,1.5,0.866117,0.559927,1.46476,0.013716,-0.000187101,-0.00095465,-0.0187352
0.819652,0.572861,1.5,0.865834,0.560388,1.46476,0.013721,-0.000186314,-0.000951978,-0.0172056
0.819652,0.572861,1.5,0.86555,0.560848,1.46476,0.0137252,-0.000185245,-0.000949176,-0.0156917
0.81815,0.575005,1.5,0.865266,0.561308,1.46476,0.0137287,-0.000183918,-0.000946238,-0.0216927
0.81815,0.575005,1.5,0.864981,0.561769,1.46476,0.0137322,-0.00018282,-0.000943162,-0.0202159
0.81815,0.575005,1.5,0.864697,0.562229,1.46476,0.0137368,-0.000182502,-0.000939995,-0.0186843
0.81815,0.575005,1.5,0.864412,0.562689,1.46476,0.0137413,-0.000182145,-0.000936794,-0.0171494
0.81815,0.575005,1.5,0.864127,0.563149,1.46476,0.013745,-0.000181189,-0.000933572,-0.0156331
0.816642,0.577145,1.5,0.863813,0.563655,1.46476,0.0137481,-0.000179558,-0.000929986,-0.021512
0.816642,0.577145,1.5,0.863556,0.564068,1.46476,0.0137506,-0.000178297,-0.000927043,-0.0201808
0.816642,0.577145,1.5,0.863242,0.564574,1.46476,0.0137549,-0.000177557,-0.00092349,-0.018493
0.816642,0.577145,1.5,0.862984,0.564988,1.46476,0.0137586,-0.000176962,-0.000920671,-0.0171098
0.816642,0.577145,1.5,0.862698,0.565447,1.46476,0.0137619,-0.000175958,-0.000917643,-0.0155921
0.815128,0.579281,1.5,0.862411,0.565906,1.46476,0.0137647,-0.000174849,-0.000914749,-0.0216414
0.815128,0.579281,1.5,0.862125,0.566365,1.46476,0.0137677,-0.000174303,-0.000912009,-0.0201567
0.815128,0.579281,1.5,0.861838,0.566824,1.46476,0.0137721,-0.000175126,-0.000909486,-0.0186207
0.815128,0.579281,1.5,0.861551,0.567283,1.46476,0.0137769,-0.000176556,-0.000907253,-0.0170718
0.815128,0.579281,1.5,0.861264,0.567742,1.46476,0.0137809,-0.000177893,-0.000905311,-0.0155401
0.813608,0.581413,1.5,0.860976,0.5682,1.46476,0.0137839,-0.000179057,-0.000903684,-0.0216063
0.813608,0.581413,1.5,0.860688,0.568658,1.46476,0.0137866,-0.000180429,-0.000902349,-0.0201123
0.813608,0.581413,1.5,0.8604,0.569117,1.46476,0.0137901,-0.000182573,-0.000901331,-0.0185678
0.813608,0.581413,1.5,0.860112,0.569575,1.46476,0.0137934,-0.000184627,-0.000900682,-0.0170141
0.813608,0.581413,1.5,0.859824,0.570033,1.46476,0.0137955,-0.000185911,-0.000900379,-0.0154764
0.812084,0.583541,1.5,0.859535,0.570491,1.46476,0.0137964,-0.000186397,-0.000900394,-0.0215672
0.812084,0.583541,1.5,0.859246,0.570948,1.46476,0.0137971,-0.000186596,-0.000900705,-0.0200674
0.812084,0.583541,1.5,0.858957,0.571406,1.46476,0.0137987,-0.000187269,-0.000901324,-0.0185193
0.812084,0.583541,1.5,0.858668,0.571863,1.46476,0.0138007,-0.000187814,-0.000902283,-0.016962
0.812084,0.583541,1.5,0.858378,0.57232,1.46476,0.0138022,-0.000187691,-0.000903544,-0.0154226
0.810553,0.585665,1.5,0.858088,0.572777,1.46476,0.0138031,-0.000187012,-0.000905073,-0.0215373
0.810553,0.585665,1.5,0.857798,0.573234,1.46476,0.0138043,-0.000186394,-0.000906839,-0.0200331
0.810553,0.585665,1.5,0.857508,0.573691,1.46476,0.0138067,-0.000186592,-0.000908852,-0.0184722
0.810553,0.585665,1.5,0.857218,0.574148,1.46476,0.0138093,-0.000186855,-0.000911131,-0.0169074
0.810553,0.585665,1.5,0.856927,0.574604,1.46476,0.013811,-0.000186695,-0.000913627,-0.0153599
0.809017,0.587785,1.5,0.856636,0.57506,1.46476,0.0138118,-0.000186199,-0.000916293,-0.0214936
0.809017,0.587785,1.5,0.856345,0.575516,1.46476,0.0138124,-0.000185893,-0.000919088,-0.0199828
0.809017,0.587785,1.5,0.856024,0.576018,1.46476,0.0138142,-0.000186497,-0.000922316,-0.0182569
0.809017,0.587785,1.5,0.855762,0.576428,1.46476,0.0138155,-0.000186924,-0.000925087,-0.016844
0.809017,0.587785,1.5,0.85547,0.576883,1.46476,0.0138161,-0.000186808,-0.00092825,-0.0152945
0.807475,0.589901,1.5,0.855178,0.577339,1.46476,0.0138158,-0.000186172,-0.000931456,-0.0214535
0.807475,0.589901,1.5,0.854886,0.577794,1.46476,0.0138157,-0.000185528,-0.000934663,-0.0199384
0.807475,0.589901,1.5,0.854593,0.578249,1.46476,0.0138169,-0.00018554,-0.000937866,-0.0183751
0.807475,0.589901,1.5,0.8543,0.578704,1.46476,0.0138187,-0.000185454,-0.000941074,-0.0168037
0.807475,0.589901,1.5,0.854007,0.579159,1.46476,0.0138201,-0.000184671,-0.000944218,-0.0152517
0.805928,0.592013,1.5,0.853714,0.579614,1.46476,0.0138213,-0.00018325,-0.000947235,-0.0214387
0.805928,0.592013,1.5,0.853421,0.580068,1.46476,0.0138229,-0.000181754,-0.000950063,-0.0199261
0.805928,0.592013,1.5,0.853127,0.580522,1.46476,0.0138259,-0.000180935,-0.000952688,-0.0183663
0.805928,0.592013,1.5,0.852833,0.580977,1.46476,0.0138293,-0.000180202,-0.000955123,-0.0167982
0.805928,0.592013,1.5,0.852539,0.58143,1.46476,0.013832,-0.000179136,-0.000957315,-0.0152495
0.804376,0.594121,1.5,0.852216,0.58193,1.46476,0.013834,-0.000177837,-0.000959405,-0.0213142
0.804376,0.594121,1.5,0.851951,0.582338,1.46476,0.0138355,-0.000177249,-0.000960844,-0.0199557
0.804376,0.594121,1.5,0.851656,0.582792,1.46476,0.0138379,-0.000177743,-0.000962183,-0.0183974
0.804376,0.594121,1.5,0.851362,0.583245,1.46476,0.0138402,-0.000178723,-0.000963297,-0.0168298
0.804376,0.594121,1.5,0.851096,0.583653,1.46476,0.0138413,-0.000179479,-0.000964094,-0.0154353
0.802817,0.596225,1.5,0.850772,0.584151,1.46476,0.0138416,-0.000180197,-0.000964789,-0.0215251
0.802817,0.596225,1.5,0.850477,0.584604,1.46476,0.0138415,-0.000181109,-0.000965149,-0.0200144
0.802817,0.596225,1.5,0.850181,0.585056,1.46476,0.0138423,-0.000182826,-0.000965287,-0.0184543
0.802817,0.596225,1.5,0.849886,0.585509,1.46476,0.0138433,-0.000184617,-0.00096526,-0.0168858
0.801254,0.598325,1.5,0.84959,0.585961,1.46476,0.0138437,-0.000185802,-0.000965062,-0.0231353
0.801254,0.598325,1.5,0.849294,0.586413,1.46476,0.0138433,-0.000186332,-0.000964685,-0.0216037
0.801254,0.598325,1.5,0.848998,0.586865,1.46476,0.0138428,-0.000186365,-0.000964165,-0.0200151
0.801254,0.598325,1.5,0.848701,0.587317,1.46476,0.0138408,-0.000184961,-0.000963546,-0.018422
0.801254,0.598325,1.5,0.848404,0.587768,1.46476,0.0138365,-0.00018162,-0.000962827,-0.016847
0.801254,0.598325,1.5,0.848107,0.588219,1.46476,0.01383,-0.000176661,-0.000961975,-0.0152885
0.799685,0.60042,1.5,0.84781,0.588669,1.46476,0.0138225,-0.000171019,-0.000960968,-0.0215772
0.799685,0.60042,1.5,0.847513,0.58912,1.46476,0.0138156,-0.000166059,-0.000959802,-0.0200542
0.799685,0.60042,1.5,0.847216,0.589571,1.46476,0.0138109,-0.000162917,-0.000958531,-0.0184689
0.799685,0.60042,1.5,0.846918,0.590021,1.46476,0.013808,-0.000161295,-0.000957222,-0.016877
0.79811,0.602512,1.5,0.84662,0.590471,1.46476,0.0138062,-0.00016085,-0.000955876,-0.0231593
0.79811,0.602512,1.5,0.846322,0.590921,1.46476,0.0138056,-0.000161641,-0.000954503,-0.0216023
0.79811,0.602512,1.5,0.846024,0.591371,1.46476,0.0138064,-0.000163713,-0.000953148,-0.0199943
0.79811,0.602512,1.5,0.845725,0.59182,1.46476,0.0138073,-0.00016592,-0.000951902,-0.0183748
0.79811,0.602512,1.5,0.845426,0.592269,1.46476,0.0138069,-0.000167287,-0.000950767,-0.0167728
0.79653,0.604599,1.5,0.845127,0.592718,1.46476,0.0138048,-0.00016762,-0.000949713,-0.023073
0.79653,0.604599,1.5,0.844827,0.593167,1.46476,0.0138018,-0.00016726,-0.000948734,-0.021507
0.79653,0.604599,1.5,0.844528,0.593616,1.46476,0.0137985,-0.000166596,-0.000947861,-0.0198896
0.79653,0.604599,1.5,0.844198,0.594109,1.46476,0.0137939,-0.000164635,-0.000947089,-0.0180979
0.79653,0.604599,1.5,0.843928,0.594512,1.46476,0.0137887,-0.000161675,-0.000946588,-0.0166468
0.794944,0.606682,1.5,0.843627,0.59496,1.46476,0.0137818,-0.000157197,-0.000946147,-0.0229637
0.794944,0.606682,1.5,0.843326,0.595408,1.46476,0.0137751,-0.000152292,-0.00094581,-0.0213857
0.794944,0.606682,1.5,0.843025,0.595855,1.46476,0.0137696,-0.000147718,-0.000945598,-0.0197464
0.794944,0.606682,1.5,0.842724,0.596302,1.46476,0.0137647,-0.000143051,-0.000945539,-0.0181011
0.794944,0.606682,1.5,0.842422,0.596749,1.46476,0.0137595,-0.000138017,-0.000945586,-0.0164714
0.793353,0.608761,1.5,0.84212,0.597196,1.46476,0.0137542,-0.000132957,-0.000945684,-0.0227968
0.793353,0.608761,1.5,0.841818,0.597643,1.46476,0.0137495,-0.00012867,-0.000945788,-0.0212001
0.793353,0.608761,1.5,0.841485,0.598134,1.46476,0.013746,-0.000125561,-0.000945908,-0.0193747
0.793353,0.608761,1.5,0.841212,0.598536,1.46476,0.0137436,-0.000123665,-0.00094602,-0.0178783
0.793353,0.608761,1.5,0.840909,0.598982,1.46476,0.0137405,-0.000121749,-0.000946107,-0.0162323
0.791757,0.610836,1.5,0.840605,0.599428,1.46476,0.0137371,-0.000120085,-0.000946111,-0.0225677
0.791757,0.610836,1.5,0.840302,0.599874,1.46476,0.0137341,-0.000119164,-0.000946014,-0.0209583
0.791757,0.610836,1.5,0.839967,0.600364,1.46476,0.0137323,-0.000119463,-0.00094579,-0.0191202
0.791757,0.610836,1.5,0.839693,0.600765,1.46476,0.0137311,-0.000119923,-0.00094553,-0.0176153
0.791757,0.610836,1.5,0.839388,0.60121,1.46476,0.0137292,-0.000120045,-0.000945122,-0.0159625
0.790155,0.612907,1.5,0.839083,0.601655,1.46476,0.0137268,-0.000119756,-0.000944553,-0.0223193
0.790155,0.612907,1.5,0.838777,0.6021,1.46476,0.0137245,-0.000119532,-0.000943797,-0.0207049
0.790155,0.612907,1.5,0.838441,0.602589,1.46476,0.0137232,-0.000119882,-0.000942777,-0.0188633
0.790155,0.612907,1.5,0.838166,0.60299,1.46476,0.0137222,-0.000119871,-0.000941823,-0.0173568
0.790155,0.612907,1.5,0.837859,0.603434,1.46476,0.0137204,-0.000119015,-0.000940608,-0.0157022
0.788548,0.614974,1.5,0.837552,0.603878,1.46476,0.0137179,-0.000117442,-0.000939199,-0.0220849
0.788548,0.614974,1.5,0.837245,0.604323,1.46476,0.0137156,-0.000115824,-0.000937575,-0.0204691
0.788548,0.614974,1.5,0.836938,0.604767,1.46476,0.0137145,-0.000114874,-0.000935758,-0.0188029
0.788548,0.614974,1.5,0.836631,0.605211,1.46476,0.0137138,-0.000113958,-0.000933798,-0.0171268
0.788548,0.614974,1.5,0.836323,0.605654,1.46476,0.0137128,-0.000112664,-0.000931676,-0.0154677
0.786935,0.617036,1.5,0.836014,0.606098,1.46476,0.0137116,-0.000111187,-0.000929371,-0.0218758
0.786935,0.617036,1.5,0.835706,0.606542,1.46476,0.0137109,-0.000110192,-0.000926874,-0.0202574
0.786935,0.617036,1.5,0.835397,0.606985,1.46476,0.0137117,-0.000110284,-0.000924223,-0.0185805
0.786935,0.617036,1.5,0.835088,0.607428,1.46476,0.0137129,-0.00011068,-0.000921473,-0.0169006
0.786935,0.617036,1.5,0.834779,0.607872,1.46476,0.0137137,-0.000110817,-0.000918606,-0.0152402
0.785317,0.619094,1.5,0.834469,0.608315,1.46476,0.0137139,-0.000110785,-0.000915615,-0.0216747
0.785317,0.619094,1.5,0.834159,0.608757,1.46476,0.0137144,-0.000111137,-0.000912502,-0.0200564
0.785317,0.619094,1.5,0.833849,0.6092,1.46476,0.0137162,-0.000112526,-0.000909309,-0.0183884
0.785317,0.619094,1.5,0.833539,0.609643,1.46476,0.0137183,-0.000114148,-0.000906108,-0.01671
0.785317,0.619094,1.5,0.833228,0.610085,1.46476,0.0137198,-0.000115323,-0.000902894,-0.0150517
0.783693,0.621148,1.5,0.832917,0.610528,1.46476,0.0137205,-0.00011609,-0.000899666,-0.0215156
0.783693,0.621148,1.5,0.832606,0.61097,1.46476,0.0137213,-0.000117027,-0.000896432,-0.0199001
0.783693,0.621148,1.5,0.832295,0.611412,1.46476,0.0137229,-0.000118823,-0.000893248,-0.0182264
0.783693,0.621148,1.5,0.831983,0.611854,1.46476,0.0137245,-0.000120693,-0.000890186,-0.0165493
0.783693,0.621148,1.5,0.83164,0.61234,1.46476,0.0137253,-0.000122302,-0.000886964,-0.0147261
0.783693,0.621148,1.5,0.831359,0.612738,1.46476,0.0137253,-0.000123405,-0.000884447,-0.0132527
0.782065,0.623197,1.5,0.831047,0.613179,1.46476,0.0137253,-0.000125003,-0.000881784,-0.0197625
0.782065,0.623197,1.5,0.830734,0.613621,1.46476,0.0137269,-0.000127973,-0.000879282,-0.0181641
0.782065,0.623197,1.5,0.830422,0.614062,1.46476,0.0137313,-0.0001332,-0.000877003,-0.0165138
0.782065,0.623197,1.5,0.830109,0.614504,1.46476,0.0137378,-0.000139831,-0.00087503,-0.014852
0.78043,0.625243,1.5,0.829796,0.614945,1.46476,0.0137453,-0.000147007,-0.000873358,-0.0213645
0.78043,0.625243,1.5,0.829482,0.615386,1.46476,0.0137533,-0.000154477,-0.00087201,-0.0197462
0.78043,0.625243,1.5,0.829169,0.615828,1.46476,0.0137619,-0.000162128,-0.000871007,-0.0180688
0.78043,0.625243,1.5,0.828855,0.616269,1.46476,0.0137691,-0.000168431,-0.000870386,-0.0163914
0.78043,0.625243,1.5,0.828541,0.616709,1.46476,0.0137735,-0.000172446,-0.000870114,-0.0147328
0.778791,0.627284,1.5,0.828227,0.61715,1.46476,0.0137748,-0.000174114,-0.000870156,-0.0212761
0.778791,0.627284,1.5,0.827913,0.61759,1.46476,0.013774,-0.000174104,-0.00087048,-0.0196594
0.778791,0.627284,1.5,0.827598,0.618031,1.46476,0.0137723,-0.000173373,-0.000871101,-0.0179828
0.778791,0.627284,1.5,0.827283,0.618471,1.46476,0.0137693,-0.000171452,-0.000872043,-0.016304
0.778791,0.627284,1.5,0.826968,0.618911,1.46476,0.0137648,-0.000168224,-0.000873263,-0.0146414
0.777146,0.62932,1.5,0.826653,0.61935,1.46476,0.0137593,-0.000164292,-0.000874714,-0.0212043
0.777146,0.62932,1.5,0.826338,0.61979,1.46476,0.0137542,-0.000160761,-0.000876362,-0.0195799
0.777146,0.62932,1.5,0.826022,0.62023,1.46476,0.0137512,-0.000158782,-0.000878213,-0.0179017
