0,0,0,0,-0,-0
0,0,0,0,-0,-0
0,0,0,-0.0136447,-0.00441677,0.19129
0,0,0,-0.0136447,-0.00441677,0.19129
0,0,0,-0.0136468,-0.00441835,0.191291
0,0,0,-0.0136485,-0.0044189,0.191281
0,0,0,-0.0136516,-0.00441916,0.191291
0,0,0,-0.0136534,-0.00441928,0.19129
0,0,0,-0.0136554,-0.00442085,0.191291
0,0,0,-0.0136572,-0.0044214,0.191281
0,0,0,-0.0136603,-0.00442166,0.191291
0,0,0,-0.0136623,-0.00442343,0.191289
0,0,0,-0.0136641,-0.00442335,0.191291
0,0,0,-0.0136659,-0.0044239,0.191281
0,0,0,-0.0136693,-0.00442543,0.191289
0,0,0,-0.0136708,-0.00442428,0.19129
0,0,0,-0.0136728,-0.00442586,0.191291
0,0,0,-0.0136746,-0.0044264,0.191281
0,0,0,-0.0136776,-0.00442667,0.191291
0,0,0,-0.0136808,-0.00442666,0.19129
0,0,0,-0.0136815,-0.00442836,0.191291
0,0,0,-0.0136832,-0.0044289,0.191281
0,0,0,-0.0136863,-0.00442917,0.191291
0,0,0,-0.0136895,-0.00442916,0.19129
0,0,0,-0.0136902,-0.00443086,0.191291
0,0,0,-0.0136919,-0.0044314,0.191281
0,0,0,-0.013695,-0.00443167,0.191291
0,0,0,-0.0136968,-0.00443178,0.19129
0,0,0,-0.0136989,-0.00443336,0.191291
0,0,0,-0.0137006,-0.00443391,0.191281
0,0,0,-0.0137037,-0.00443417,0.191291
0,0,0,-0.0137055,-0.00443428,0.19129
0,0,0,-0.0137075,-0.00443586,0.191291
0,0,0,-0.0137093,-0.00443641,0.191281
0,0,0,-0.0137124,-0.00443667,0.191291
0,0,0,-0.0137142,-0.00443678,0.19129
0,0,0,-0.0137162,-0.00443836,0.191291
0,0,0,-0.013718,-0.00443891,0.191281
0,0,0,-0.013721,-0.00443917,0.191291
0,0,0,-0.0137229,-0.00443929,0.19129
0,0,0,-0.0137249,-0.00444087,0.191291
0,0,0,-0.0137267,-0.00444141,0.191281
0,0,0,-0.0137297,-0.00444168,0.191291
0,0,0,-0.0137316,-0.00444179,0.19129
0,0,0,-0.0137336,-0.00444337,0.191291
0,0,0,-0.0137353,-0.00444391,0.191281
0,0,0,-0.0137384,-0.00444418,0.191291
0,0,0,-0.0137403,-0.00444429,0.19129
0,0,0,-0.0137423,-0.00444587,0.191291
0,0,0,-0.013744,-0.00444642,0.191281
0,0,0,-0.0137471,-0.00444668,0.191291
0,0,0,-0.0137489,-0.0044468,0.19129
0,0,0,-0.013751,-0.00444837,0.191291
0,0,0,-0.0137527,-0.00444892,0.191281
0,0,0,-0.0137558,-0.00444919,0.191291
0,0,0,-0.0137576,-0.0044493,0.19129
0,0,0,-0.0137597,-0.00445088,0.191291
0,0,0,-0.0137614,-0.0044514,0.191291
0,0,0,-0.0137645,-0.00445169,0.191291
0,0,0,-0.0137663,-0.0044518,0.19129
0,0,0,-0.0137683,-0.00445338,0.191291
0,0,0,-0.0137701,-0.00445393,0.191281
0,0,0,-0.0137732,-0.00445419,0.191291
0,0,0,-0.013775,-0.00445431,0.19129
0,0,0,-0.013777,-0.00445589,0.191291
0,0,0,-0.0137788,-0.00445643,0.191281
0,0,0,-0.0137818,-0.0044567,0.191291
0,0,0,-0.0137837,-0.00445681,0.19129
0,0,0,-0.0137857,-0.00445839,0.191291
0,0,0,-0.0137875,-0.00445894,0.191281
0,0,0,-0.0137905,-0.0044592,0.191291
0,0,0,-0.0137924,-0.00445931,0.19129
0,0,0,-0.0137944,-0.00446089,0.191291
0,0,0,-0.0137962,-0.00446144,0.191281
0,0,0,-0.0137996,-0.00446297,0.191289
0,0,0,-0.0138011,-0.00446182,0.19129
0,0,0,-0.0138031,-0.0044634,0.191291
0,0,0,-0.0138048,-0.00446395,0.191281
0,0,0,-0.0138079,-0.00446421,0.191291
0,0,0,-0.0138098,-0.00446432,0.19129
0,0,0,-0.0138118,-0.0044659,0.191291
0,0,0,-0.0138135,-0.00446645,0.191281
0,0,0,-0.0138166,-0.00446672,0.191291
0,0,0,-0.0138185,-0.00446683,0.19129
0,0,0,-0.0138205,-0.00446841,0.191291
0,0,0,-0.0138222,-0.00446896,0.191281
0,0,0,-0.0138253,-0.00446922,0.191291
0,0,0,-0.0138271,-0.00446933,0.19129
0,0,0,-0.0138292,-0.00447092,0.191291
0,0,0,-0.0138316,-0.00447153,0.191291
0,0,0,-0.013834,-0.00447173,0.191291
0,0,0,-0.0138358,-0.00447184,0.19129
0,0,0,-0.0138378,-0.00447342,0.191291
0,0,0,-0.0138396,-0.00447397,0.191281
0,0,0,-0.0138427,-0.00447423,0.191291
0,0,0,-0.0138445,-0.00447435,0.19129
0,0,0,-0.0138465,-0.00447593,0.191291
0,0,0,-0.0138483,-0.00447647,0.191281
0,0,0,-0.0138517,-0.004478,0.191289
0,0,0,-0.0138532,-0.00447685,0.19129
0,0,0,-0.0138552,-0.00447843,0.191291
0,0,0,-0.013857,-0.00447898,0.191281
0,0,0,-0.0138601,-0.00447925,0.191291
0,0,0,-0.0138619,-0.00447936,0.19129
0,0,0,-0.0138639,-0.00448094,0.191291
0,0,0,-0.0138657,-0.00448149,0.191281
0,0,0,-0.0138687,-0.00448175,0.191291
0,0,0,-0.0138706,-0.00448187,0.19129
0,0,0,-0.0138726,-0.00448345,0.191291
0,0,0,-0.0138744,-0.00448399,0.191281
0,0,0,-0.0138774,-0.00448426,0.191291
0,0,0,-0.0138793,-0.00448437,0.19129
0,0,0,-0.0138813,-0.00448595,0.191291
0,0,0,-0.0138831,-0.0044865,0.191281
0,0,0,-0.0138861,-0.00448677,0.191291
0,0,0,-0.013888,-0.00448688,0.19129
0,0,0,-0.01389,-0.00448846,0.191291
0,0,0,-0.0138918,-0.00448901,0.191281
0,0,0,-0.0138948,-0.00448927,0.191291
0,0,0,-0.013898,-0.00448927,0.19129
0,0,0,-0.0138987,-0.00449097,0.191291
0,0,0,-0.0139005,-0.00449151,0.191281
0,0,0,-0.0139035,-0.00449178,0.191291
0,0,0,-0.0139054,-0.00449189,0.19129
0,0,0,-0.0139074,-0.00449348,0.191291
0,0,0,-0.0139091,-0.00449402,0.191281
0,0,0,-0.0139126,-0.00449555,0.191289
0,0,0,-0.0139141,-0.0044944,0.19129
0,0,0,-0.0139161,-0.00449598,0.191291
0,0,0,-0.0139178,-0.00449653,0.191281
0,0,0,-0.0139213,-0.00449806,0.191289
0,0,0,-0.0139228,-0.00449691,0.19129
0,0,0,-0.0139248,-0.00449849,0.191291
0,0,0,-0.0139265,-0.00449904,0.191281
0,0,0,-0.0139296,-0.0044993,0.191291
0,0,0,-0.0139315,-0.00449942,0.19129
0,0,0,-0.0139335,-0.004501,0.191291
0,0,0,-0.0139352,-0.00450155,0.191281
0,0,0,-0.0139383,-0.00450181,0.191291
0,0,0,-0.0139401,-0.00450193,0.19129
0,0,0,-0.0139422,-0.00450351,0.191291
0,0,0,-0.0139439,-0.00450406,0.191281
0,0,0,-0.013947,-0.00450432,0.191291
0,0,0,-0.0139488,-0.00450444,0.19129
0,0,0,-0.0139509,-0.00450602,0.191291
0,0,0,-0.0139526,-0.00450656,0.191281
0,0,0,-0.0139557,-0.00450683,0.191291
0,0,0,-0.0139588,-0.00450683,0.19129
0,0,0,-0.0139596,-0.00450853,0.191291
0,0,0,-0.0139613,-0.00450907,0.191281
0,0,0,-0.0139644,-0.00450934,0.191291
0,0,0,-0.0139662,-0.00450945,0.19129
0,0,0,-0.0139683,-0.00451104,0.191291
0,0,0,-0.01397,-0.00451158,0.191281
0,0,0,-0.0139731,-0.00451185,0.191291
0,0,0,-0.0139749,-0.00451196,0.19129
0,0,0,-0.013977,-0.00451354,0.191291
0,0,0,-0.0139787,-0.00451409,0.191281
0,0,0,-0.0139818,-0.00451436,0.191291
0,0,0,-0.0139836,-0.00451447,0.19129
