0,0,0,0,-0,-0,0,0,-0,0
0,0,0,0,-0,-0,0,0,-0,0
0,0,0,-0.00293132,-0.00166211,0.191291,-2.03648e-06,-6.26573e-07,0.00874411,0.017394
0,0,0,-0.00293132,-0.00166211,0.191291,-2.03648e-06,-6.26573e-07,0.00874411,0.017394
0,0,0,-0.00293304,-0.00166213,0.19129,-6.4626e-06,-1.59965e-06,0.00874595,0.0134997
0,0,0,-0.0029348,-0.0016636,0.191291,-1.3407e-07,-1.81265e-07,0.0087516,0.0103386
0,0,0,-0.00293639,-0.00166409,0.191281,-5.47394e-08,-4.03244e-06,0.00875433,0.0147006
0,0,0,-0.00293937,-0.00166426,0.191291,-2.03657e-06,-6.26608e-07,0.00875719,0.0174343
0,0,0,-0.00294109,-0.00166429,0.19129,-6.46265e-06,-1.59967e-06,0.00875903,0.01354
0,0,0,-0.00294285,-0.00166576,0.191291,-1.34059e-07,-1.81266e-07,0.00876468,0.010379
0,0,0,-0.00294444,-0.00166624,0.191281,-5.46175e-08,-4.03253e-06,0.00876741,0.014741
0,0,0,-0.00294742,-0.00166642,0.191291,-2.03667e-06,-6.26643e-07,0.00877027,0.0174746
0,0,0,-0.00294914,-0.00166644,0.19129,-6.4627e-06,-1.59968e-06,0.0087721,0.0135804
0,0,0,-0.0029509,-0.00166791,0.191291,-1.34048e-07,-1.81268e-07,0.00877775,0.0104194
0,0,0,-0.00295249,-0.0016684,0.191281,-5.44957e-08,-4.03261e-06,0.00878047,0.0147814
0,0,0,-0.00295547,-0.00166858,0.191291,-2.03676e-06,-6.26678e-07,0.00878333,0.017515
0,0,0,-0.00295719,-0.0016686,0.19129,-6.46275e-06,-1.5997e-06,0.00878517,0.0136208
0,0,0,-0.00295895,-0.00167007,0.191291,-1.34038e-07,-1.81269e-07,0.00879081,0.0104599
0,0,0,-0.00296054,-0.00167055,0.191281,-5.43739e-08,-4.0327e-06,0.00879354,0.0148217
0,0,0,-0.00296392,-0.00167198,0.191289,2.16736e-05,6.50767e-07,0.00879489,0.0164042
0,0,0,-0.00296524,-0.00167075,0.19129,-6.46281e-06,-1.59971e-06,0.00879823,0.0136612
0,0,0,-0.002967,-0.00167222,0.191291,-1.34027e-07,-1.81271e-07,0.00880387,0.0105003
0,0,0,-0.00296859,-0.00167271,0.191281,-5.42521e-08,-4.03279e-06,0.00880659,0.0148621
0,0,0,-0.00297197,-0.00167414,0.191289,2.16734e-05,6.50792e-07,0.00880795,0.0164444
0,0,0,-0.00297329,-0.00167291,0.19129,-6.46286e-06,-1.59973e-06,0.00881128,0.0137016
0,0,0,-0.00297505,-0.00167438,0.191291,-1.34016e-07,-1.81273e-07,0.00881692,0.0105407
0,0,0,-0.00297665,-0.00167486,0.191281,-5.41304e-08,-4.03287e-06,0.00881964,0.0149025
0,0,0,-0.00297963,-0.00167504,0.191291,-2.03705e-06,-6.26783e-07,0.0088225,0.017636
0,0,0,-0.00298134,-0.00167506,0.19129,-6.46291e-06,-1.59974e-06,0.00882432,0.013742
0,0,0,-0.00298311,-0.00167653,0.191291,-1.34005e-07,-1.81274e-07,0.00882996,0.0105812
0,0,0,-0.0029847,-0.00167702,0.191281,-5.40088e-08,-4.03296e-06,0.00883268,0.0149428
