xd,yd,zd,x,y,z
0,0,0,-0.00133408,-0.000498465,0.191291
0,0,0,-0.00133673,-0.000499821,0.191289
0,0,0,-0.00133918,-0.000498391,0.19129
0,0,0,-0.00133958,-0.000500057,0.191291
0,0,0,-0.00134181,-0.000500571,0.191291
0,0,0,-0.00134445,-0.000501927,0.191289
0,0,0,-0.00134691,-0.000500498,0.19129
0,0,0,-0.00134731,-0.000502163,0.191291
0,0,0,-0.00134953,-0.000502678,0.191291
0,0,0,-0.00135218,-0.000504033,0.191289
0,0,0,-0.00135463,-0.000502604,0.19129
0,0,0,-0.00135503,-0.00050427,0.191291
0,0,0,-0.00135726,-0.000504784,0.191291
0,0,0,-0.0013599,-0.00050614,0.191289
0,0,0,-0.00136236,-0.000504711,0.19129
0,0,0,-0.00136276,-0.000506377,0.191291
0,0,0,-0.00136499,-0.000506891,0.191291
0,0,0,-0.00136763,-0.000508247,0.191289
0,0,0,-0.00137009,-0.000506818,0.19129
0,0,0,-0.00137049,-0.000508484,0.191291
0,0,0,-0.00137272,-0.000508999,0.191291
0,0,0,-0.00137536,-0.000510354,0.191289
0,0,0,-0.00137782,-0.000508926,0.19129
0,0,0,-0.00137822,-0.000510592,0.191291
0,0,0,-0.00138045,-0.000511106,0.191291
0,0,0,-0.00138309,-0.000512462,0.191289
0,0,0,-0.00138444,-0.000512243,0.191291
0,0,0,-0.00138595,-0.000512699,0.191291
0,0,0,-0.00138818,-0.000513214,0.191291
0,0,0,-0.00139082,-0.00051457,0.191289
0,0,0,-0.00139328,-0.000513141,0.19129
0,0,0,-0.00139368,-0.000514807,0.191291
0,0,0,-0.00139591,-0.000515322,0.191291
0,0,0,-0.00139855,-0.000516678,0.191289
0,0,0,-0.00140101,-0.00051525,0.19129
0,0,0,-0.00140141,-0.000516916,0.191291
0,0,0,-0.00140364,-0.00051743,0.191291
0,0,0,-0.00140628,-0.000518786,0.191289
0,0,0,-0.00140874,-0.000517358,0.19129
0,0,0,-0.00140914,-0.000519024,0.191291
0,0,0,-0.00141137,-0.000519539,0.191291
0,0,0,-0.00141402,-0.000520895,0.191289
0,0,0,-0.00141537,-0.000520677,0.191291
0,0,0,-0.00141687,-0.000521167,0.191281
0,0,0,-0.0014191,-0.000521648,0.191291
0,0,0,-0.00142175,-0.000523004,0.191289
0,0,0,-0.00142421,-0.000521576,0.19129
0,0,0,-0.0014246,-0.000523276,0.191281
0,0,0,-0.00142684,-0.000523757,0.191291
0,0,0,-0.00142948,-0.000525113,0.191289
0,0,0,-0.00143194,-0.000523685,0.19129
0,0,0,-0.00143235,-0.000525351,0.191291
0,0,0,-0.00143457,-0.000525866,0.191291
0,0,0,-0.00143722,-0.000527222,0.191289
0,0,0,-0.00143968,-0.000525795,0.19129
0,0,0,-0.00144008,-0.000527461,0.191291
0,0,0,-0.00144231,-0.000527976,0.191291
0,0,0,-0.00144496,-0.000529332,0.191289
0,0,0,-0.00144741,-0.000527905,0.19129
0,0,0,-0.00144782,-0.000529571,0.191291
0,0,0,-0.00145005,-0.000530085,0.191291
0,0,0,-0.00145269,-0.000531442,0.191289
0,0,0,-0.00145405,-0.000531224,0.191291
0,0,0,-0.00145556,-0.000531681,0.191291
0,0,0,-0.00145778,-0.000532196,0.191291
0,0,0,-0.00146043,-0.000533552,0.191289
0,0,0,-0.00146289,-0.000532125,0.19129
0,0,0,-0.0014633,-0.000533791,0.191291
0,0,0,-0.00146552,-0.000534306,0.191291
0,0,0,-0.00146786,-0.000533997,0.19129
0,0,0,-0.00147063,-0.000534236,0.19129
0,0,0,-0.00147103,-0.000535902,0.191291
0,0,0,-0.00147326,-0.000536417,0.191291
0,0,0,-0.00147591,-0.000537774,0.191289
0,0,0,-0.00147726,-0.000537556,0.191291
0,0,0,-0.00147877,-0.000538013,0.191291
0,0,0,-0.00148169,-0.000538211,0.191291
0,0,0,-0.00148365,-0.000539885,0.191289
0,0,0,-0.00148611,-0.000538458,0.19129
0,0,0,-0.00148652,-0.000540124,0.191291
0,0,0,-0.00148874,-0.000540639,0.191291
0,0,0,-0.00149139,-0.000541996,0.191289
0,0,0,-0.00149385,-0.000540569,0.19129
0,0,0,-0.00149426,-0.000542235,0.191291
0,0,0,-0.00149648,-0.00054275,0.191291
0,0,0,-0.00149913,-0.000544107,0.191289
0,0,0,-0.00150159,-0.000542681,0.19129
0,0,0,-0.001502,-0.000544347,0.191291
0,0,0,-0.00150423,-0.000544862,0.191291
0,0,0,-0.00150687,-0.000546219,0.191289
0,0,0,-0.00150933,-0.000544793,0.19129
0,0,0,-0.00150974,-0.000546459,0.191291
0,0,0,-0.00151197,-0.000546974,0.191291
0,0,0,-0.00151462,-0.000548331,0.191289
0,0,0,-0.00151708,-0.000546905,0.19129
0,0,0,-0.00151749,-0.000548571,0.191291
0,0,0,-0.00151972,-0.000549086,0.191291
0,0,0,-0.00152236,-0.000550444,0.191289
0,0,0,-0.00152482,-0.000549017,0.19129
0,0,0,-0.00152523,-0.000550684,0.191291
0,0,0,-0.00152815,-0.000550882,0.191291
