0,0,0,0,-0,-0,0,0,-0,0
0,0,0,0,-0,-0,0,0,-0,0
0,0,0,-0.00484044,-0.00142983,0.191281,-4.90493e-08,-4.03706e-06,0.00937202,0.0242263
0,0,0,-0.00484044,-0.00142983,0.191281,-4.90493e-08,-4.03706e-06,0.00937202,0.0242263
0,0,0,-0.00484343,-0.00143001,0.191291,-2.04128e-06,-6.27938e-07,0.00937482,0.0269593
0,0,0,-0.00484515,-0.00143003,0.19129,-6.46479e-06,-1.60034e-06,0.00937657,0.0230666
0,0,0,-0.00484693,-0.0014315,0.191291,-1.33565e-07,-1.81343e-07,0.00938213,0.0199073
0,0,0,-0.00484853,-0.00143198,0.191281,-4.89337e-08,-4.03718e-06,0.00938477,0.0242668
0,0,0,-0.00485152,-0.00143215,0.191291,-2.04139e-06,-6.27952e-07,0.00938756,0.0269998
0,0,0,-0.00485449,-0.00143201,0.19129,-8.03409e-06,1.76435e-05,0.00939014,0.029237
0,0,0,-0.00485502,-0.00143364,0.191291,-1.33555e-07,-1.81344e-07,0.00939487,0.0199479
0,0,0,-0.00485663,-0.00143412,0.191281,-4.88182e-08,-4.03729e-06,0.00939751,0.0243074
0,0,0,-0.00485962,-0.0014343,0.191291,-2.04149e-06,-6.27966e-07,0.0094003,0.0270404
0,0,0,-0.00486134,-0.00143432,0.19129,-6.46485e-06,-1.60037e-06,0.00940205,0.0231477
0,0,0,-0.0048631,-0.00143581,0.191291,-1.49879e-08,-2.76721e-07,0.00940764,0.0242268
0,0,0,-0.00486472,-0.00143627,0.191281,-4.87027e-08,-4.03741e-06,0.00941024,0.024348
0,0,0,-0.00486811,-0.00143769,0.191289,2.16679e-05,6.52119e-07,0.00941152,0.0259195
0,0,0,-0.00486944,-0.00143646,0.19129,-6.46488e-06,-1.60038e-06,0.00941478,0.0231883
0,0,0,-0.00487119,-0.00143796,0.191291,-1.49239e-08,-2.76786e-07,0.00942036,0.0242674
0,0,0,-0.00487282,-0.00143841,0.191281,-4.85873e-08,-4.03753e-06,0.00942296,0.0243886
0,0,0,-0.00487581,-0.00143858,0.191291,-2.04169e-06,-6.27995e-07,0.00942575,0.0271216
0,0,0,-0.00487753,-0.00143861,0.19129,-6.46491e-06,-1.6004e-06,0.0094275,0.0232289
0,0,0,-0.00487931,-0.00144007,0.191291,-1.33525e-07,-1.81349e-07,0.00943305,0.0200698
0,0,0,-0.00488091,-0.00144056,0.191281,-4.8472e-08,-4.03764e-06,0.00943568,0.0244292
0,0,0,-0.0048839,-0.00144073,0.191291,-2.04179e-06,-6.28009e-07,0.00943847,0.0271622
0,0,0,-0.00488563,-0.00144075,0.19129,-6.46494e-06,-1.60041e-06,0.00944021,0.0232696
0,0,0,-0.00488741,-0.00144222,0.191291,-1.33515e-07,-1.81351e-07,0.00944576,0.0201105
0,0,0,-0.00488901,-0.0014427,0.191281,-4.83568e-08,-4.03776e-06,0.00944839,0.0244698
0,0,0,-0.004892,-0.00144287,0.191291,-2.0419e-06,-6.28023e-07,0.00945118,0.0272028
0,0,0,-0.00489373,-0.00144289,0.19129,-6.46497e-06,-1.60042e-06,0.00945292,0.0233102
0,0,0,-0.00489551,-0.00144436,0.191291,-1.33506e-07,-1.81353e-07,0.00945847,0.0201511
