0,0,0,0,-0,-0,0,0,-0
0,0,0,0,-0,-0,0,0,-0
0,0,0,-0.000476224,-0.00737203,0.191289,2.1062e-05,-1.30616e-08,-0.00499656
0,0,0,-0.000476224,-0.00737203,0.191289,2.1062e-05,-1.30616e-08,-0.00499656
0,0,0,-0.000476425,-0.00737708,0.19129,-7.32855e-06,-2.14122e-08,-0.0050009
0,0,0,-0.000476882,-0.00738393,0.191292,-2.68936e-06,8.18107e-07,-0.0050051
0,0,0,-0.000477124,-0.00739192,0.191289,2.1062e-05,-1.30621e-08,-0.00500997
0,0,0,-0.000477325,-0.00739698,0.19129,-7.32853e-06,-2.1412e-08,-0.0050143
0,0,0,-0.000477782,-0.00740383,0.191292,-2.68938e-06,8.18109e-07,-0.00501849
0,0,0,-0.000478024,-0.00741182,0.191289,2.1062e-05,-1.30626e-08,-0.00502336
0,0,0,-0.000478224,-0.00741688,0.19129,-7.3285e-06,-2.14119e-08,-0.00502769
0,0,0,-0.000478681,-0.00742373,0.191292,-2.68939e-06,8.1811e-07,-0.00503188
0,0,0,-0.000478923,-0.00743172,0.191289,2.1062e-05,-1.30631e-08,-0.00503674
0,0,0,-0.000479124,-0.00743678,0.19129,-7.32848e-06,-2.14118e-08,-0.00504107
0,0,0,-0.00047958,-0.00744363,0.191292,-2.68941e-06,8.18112e-07,-0.00504526
0,0,0,-0.000479822,-0.00745162,0.191289,2.1062e-05,-1.30635e-08,-0.00505012
0,0,0,-0.000480022,-0.00745668,0.19129,-7.32845e-06,-2.14117e-08,-0.00505444
0,0,0,-0.000480479,-0.00746352,0.191292,-2.68942e-06,8.18114e-07,-0.00505862
0,0,0,-0.00048072,-0.00747152,0.191289,2.10621e-05,-1.3064e-08,-0.00506348
0,0,0,-0.000480921,-0.00747658,0.19129,-7.32843e-06,-2.14115e-08,-0.0050678
0,0,0,-0.000481377,-0.00748342,0.191292,-2.68944e-06,8.18115e-07,-0.00507198
0,0,0,-0.000481619,-0.00749142,0.191289,2.10621e-05,-1.30645e-08,-0.00507684
0,0,0,-0.000482006,-0.00749735,0.191292,-2.68945e-06,8.18115e-07,-0.00508133
0,0,0,-0.000482275,-0.00750332,0.191292,-2.68946e-06,8.18117e-07,-0.00508533
0,0,0,-0.000482516,-0.00751132,0.191289,2.10621e-05,-1.3065e-08,-0.00509018
0,0,0,-0.000482716,-0.00751637,0.19129,-7.32838e-06,-2.14113e-08,-0.0050945
0,0,0,-0.000483173,-0.00752322,0.191292,-2.68947e-06,8.18118e-07,-0.00509867
0,0,0,-0.000483414,-0.00753122,0.191289,2.10621e-05,-1.30654e-08,-0.00510351
0,0,0,-0.000483614,-0.00753627,0.19129,-7.32836e-06,-2.14112e-08,-0.00510783
0,0,0,-0.00048407,-0.00754312,0.191292,-2.68949e-06,8.1812e-07,-0.005112
0,0,0,-0.000484311,-0.00755112,0.191289,2.10621e-05,-1.30659e-08,-0.00511684
0,0,0,-0.000484511,-0.00755617,0.19129,-7.32833e-06,-2.1411e-08,-0.00512115
0,0,0,-0.000484967,-0.00756302,0.191292,-2.68951e-06,8.18121e-07,-0.00512531
0,0,0,-0.000485208,-0.00757102,0.191289,2.10621e-05,-1.30664e-08,-0.00513016
0,0,0,-0.000485408,-0.00757607,0.19129,-7.32831e-06,-2.14109e-08,-0.00513446
0,0,0,-0.000485864,-0.00758292,0.191292,-2.68952e-06,8.18123e-07,-0.00513862
0,0,0,-0.000486105,-0.00759092,0.191289,2.10621e-05,-1.30669e-08,-0.00514346
0,0,0,-0.000486304,-0.00759597,0.19129,-7.32829e-06,-2.14108e-08,-0.00514776
0,0,0,-0.00048676,-0.00760282,0.191292,-2.68954e-06,8.18124e-07,-0.00515192
0,0,0,-0.000487001,-0.00761082,0.191289,2.10621e-05,-1.30673e-08,-0.00515676
0,0,0,-0.0004872,-0.00761587,0.19129,-7.32826e-06,-2.14107e-08,-0.00516106
0,0,0,-0.000487656,-0.00762272,0.191292,-2.68955e-06,8.18126e-07,-0.00516521
0,0,0,-0.000487827,-0.0076298,0.19129,-7.32823e-06,-2.1411e-08,-0.00517036
0,0,0,-0.000488096,-0.00763577,0.19129,-7.32824e-06,-2.14105e-08,-0.00517434
0,0,0,-0.000488552,-0.00764262,0.191292,-2.68957e-06,8.18127e-07,-0.00517849
0,0,0,-0.000488792,-0.00765062,0.191289,2.10621e-05,-1.30683e-08,-0.00518332
0,0,0,-0.000488992,-0.00765567,0.19129,-7.32822e-06,-2.14104e-08,-0.00518761
0,0,0,-0.000489447,-0.00766252,0.191292,-2.68959e-06,8.18129e-07,-0.00519176
0,0,0,-0.000489688,-0.00767052,0.191289,2.10621e-05,-1.30687e-08,-0.00519659
0,0,0,-0.000489887,-0.00767557,0.19129,-7.32819e-06,-2.14103e-08,-0.00520088
0,0,0,-0.000490342,-0.00768242,0.191292,-2.6896e-06,8.1813e-07,-0.00520502
0,0,0,-0.000490583,-0.00769042,0.191289,2.10621e-05,-1.30692e-08,-0.00520984
0,0,0,-0.000490782,-0.00769547,0.19129,-7.32817e-06,-2.14102e-08,-0.00521413
0,0,0,-0.000491237,-0.00770232,0.191292,-2.68962e-06,8.18132e-07,-0.00521827
0,0,0,-0.000491477,-0.00771032,0.191289,2.10621e-05,-1.30697e-08,-0.00522309
0,0,0,-0.000491676,-0.00771537,0.19129,-7.32814e-06,-2.141e-08,-0.00522737
0,0,0,-0.000492131,-0.00772222,0.191292,-2.68964e-06,8.18133e-07,-0.00523151
0,0,0,-0.000492372,-0.00773022,0.191289,2.10621e-05,-1.30701e-08,-0.00523633
0,0,0,-0.00049257,-0.00773527,0.19129,-7.32812e-06,-2.14099e-08,-0.00524061
0,0,0,-0.000493025,-0.00774212,0.191292,-2.68965e-06,8.18135e-07,-0.00524474
0,0,0,-0.000493266,-0.00775012,0.191289,2.10621e-05,-1.30706e-08,-0.00524956
0,0,0,-0.000493651,-0.00775605,0.191292,-2.68966e-06,8.18135e-07,-0.005254
0,0,0,-0.000493919,-0.00776202,0.191292,-2.68967e-06,8.18136e-07,-0.00525797
0,0,0,-0.000494159,-0.00777002,0.191289,2.10621e-05,-1.30711e-08,-0.00526277
0,0,0,-0.000494358,-0.00777508,0.19129,-7.32807e-06,-2.14097e-08,-0.00526705
0,0,0,-0.000494812,-0.00778192,0.191292,-2.68968e-06,8.18138e-07,-0.00527118
0,0,0,-0.000495052,-0.00778992,0.191289,2.10621e-05,-1.30715e-08,-0.00527598
0,0,0,-0.000495251,-0.00779498,0.19129,-7.32805e-06,-2.14095e-08,-0.00528026
0,0,0,-0.000495705,-0.00780183,0.191292,-2.6897e-06,8.18139e-07,-0.00528438
0,0,0,-0.000495945,-0.00780982,0.191289,2.10621e-05,-1.3072e-08,-0.00528918
0,0,0,-0.000496144,-0.00781488,0.19129,-7.32802e-06,-2.14094e-08,-0.00529345
0,0,0,-0.000496598,-0.00782173,0.191292,-2.68972e-06,8.18141e-07,-0.00529757
0,0,0,-0.000496838,-0.00782972,0.191289,2.10621e-05,-1.30725e-08,-0.00530237
0,0,0,-0.000497223,-0.00783566,0.191292,-2.68972e-06,8.18141e-07,-0.0053068
0,0,0,-0.00049749,-0.00784163,0.191292,-2.68973e-06,8.18142e-07,-0.00531076
0,0,0,-0.000497731,-0.00784962,0.191289,2.10621e-05,-1.30729e-08,-0.00531555
0,0,0,-0.000497928,-0.00785468,0.19129,-7.32798e-06,-2.14092e-08,-0.00531981
0,0,0,-0.000498382,-0.00786153,0.191292,-2.68975e-06,8.18144e-07,-0.00532393
0,0,0,-0.000498553,-0.00786861,0.19129,-7.32794e-06,-2.14095e-08,-0.00532903
0,0,0,-0.00049882,-0.00787458,0.19129,-7.32795e-06,-2.1409e-08,-0.00533298
0,0,0,-0.000499274,-0.00788143,0.191292,-2.68976e-06,8.18145e-07,-0.00533709
0,0,0,-0.000499514,-0.00788943,0.191289,2.10621e-05,-1.30739e-08,-0.00534188
0,0,0,-0.000499712,-0.00789448,0.19129,-7.32793e-06,-2.14089e-08,-0.00534614
0,0,0,-0.000500166,-0.00790133,0.191292,-2.68978e-06,8.18147e-07,-0.00535025
0,0,0,-0.000500406,-0.00790933,0.191289,2.10621e-05,-1.30743e-08,-0.00535504
0,0,0,-0.000500603,-0.00791438,0.19129,-7.32791e-06,-2.14088e-08,-0.00535929
0,0,0,-0.000501057,-0.00792123,0.191292,-2.6898e-06,8.18148e-07,-0.00536339
0,0,0,-0.000501227,-0.00792832,0.19129,-7.32787e-06,-2.14092e-08,-0.00536849
0,0,0,-0.000501494,-0.00793429,0.19129,-7.32788e-06,-2.14087e-08,-0.00537243
0,0,0,-0.000501948,-0.00794114,0.191292,-2.68981e-06,8.1815e-07,-0.00537653
0,0,0,-0.000502187,-0.00794913,0.191289,2.10621e-05,-1.30753e-08,-0.00538131
0,0,0,-0.000502455,-0.0079551,0.191289,2.10621e-05,-1.30758e-08,-0.00538525
0,0,0,-0.000502838,-0.00796104,0.191292,-2.68983e-06,8.18151e-07,-0.00538965
0,0,0,-0.000503078,-0.00796903,0.191289,2.10621e-05,-1.30757e-08,-0.00539443
0,0,0,-0.000503275,-0.00797409,0.19129,-7.32783e-06,-2.14084e-08,-0.00539867
0,0,0,-0.000503728,-0.00798094,0.191292,-2.68984e-06,8.18153e-07,-0.00540277
0,0,0,-0.000503898,-0.00798802,0.19129,-7.3278e-06,-2.14088e-08,-0.00540785
0,0,0,-0.000504165,-0.00799399,0.19129,-7.32781e-06,-2.14083e-08,-0.00541178
0,0,0,-0.000504591,-0.00800287,0.191289,2.10621e-05,-1.30769e-08,-0.00541672
0,0,0,-0.000504858,-0.00800884,0.191289,2.10621e-05,-1.30766e-08,-0.00542065
0,0,0,-0.000505055,-0.00801389,0.19129,-7.32779e-06,-2.14082e-08,-0.00542488
0,0,0,-0.000505508,-0.00802074,0.191292,-2.68988e-06,8.18156e-07,-0.00542897
0,0,0,-0.000505747,-0.00802874,0.191289,2.10621e-05,-1.30771e-08,-0.00543374
0,0,0,-0.000505944,-0.0080338,0.19129,-7.32776e-06,-2.14081e-08,-0.00543797
0,0,0,-0.000506397,-0.00804065,0.191292,-2.68989e-06,8.18157e-07,-0.00544206
0,0,0,-0.000506636,-0.00804864,0.191289,2.10621e-05,-1.30776e-08,-0.00544683
0,0,0,-0.000506833,-0.0080537,0.19129,-7.32774e-06,-2.14079e-08,-0.00545105
0,0,0,-0.000507258,-0.00806257,0.191289,2.10621e-05,-1.30783e-08,-0.00545598
0,0,0,-0.000507525,-0.00806854,0.191289,2.10621e-05,-1.3078e-08,-0.0054599
0,0,0,-0.000507722,-0.0080736,0.19129,-7.32772e-06,-2.14078e-08,-0.00546413
0,0,0,-0.000508174,-0.00808045,0.191292,-2.68992e-06,8.1816e-07,-0.00546821
0,0,0,-0.000508413,-0.00808845,0.191289,2.10621e-05,-1.30785e-08,-0.00547296
0,0,0,-0.00050861,-0.00809351,0.19129,-7.32769e-06,-2.14077e-08,-0.00547719
0,0,0,-0.000509063,-0.00810036,0.191292,-2.68994e-06,8.18162e-07,-0.00548127
0,0,0,-0.000509302,-0.00810835,0.191289,2.10621e-05,-1.30789e-08,-0.00548602
0,0,0,-0.000509498,-0.00811341,0.19129,-7.32767e-06,-2.14076e-08,-0.00549024
0,0,0,-0.000509951,-0.00812026,0.191292,-2.68996e-06,8.18163e-07,-0.00549432
